Response Time,Concurrency (WC1)
159.433205,1
279.076669,2
226.981154,3
153.622371,4
131.109749,5
77.745765,6
158.170541,7
191.365752,8
319.479595,9
594.27377,10
378.744125,11
166.539928,12
455.279857,13
466.742771,14
511.125664,15
486.353828,16
581.234783,17
527.890464,18
588.874718,19
576.513158,20
635.519664,21
663.896896,22
658.60981,23
663.753194,24
728.287971,25
685.614428,26
784.69136,27
799.61166,28
749.831203,29
805.386785,30
852.990075,31
867.550292,32
1057.475414,33
1041.356274,34
926.470269,35
837.019697,36
429.810104,37
963.598602,38
901.394249,39
1062.24406,40
1123.409976,41
1080.656972,42
1076.477014,43
1081.506327,44
1106.593737,45
1141.867201,46
627.475612,47
1137.716917,48
1215.23797,49
1204.455185,50
1231.409376,51
1196.039425,52
1240.858402,53
1288.657244,54
1270.775391,55
1295.305307,56
1244.652299,57
1287.435837,58
1329.41921,59
1270.151244,59
1286.855469,60
1204.926883,57
1226.353223,58
1240.514795,59
1224.523864,60
1313.519056,61
1325.011426,62
1460.31045,63
1323.91519,64
1312.027787,65
1214.040555,62
1214.908146,62
1191.428369,63
1178.113884,64
1186.609069,65
1209.042216,65
1289.014048,66
1242.328612,67
612.578584,68
1247.645404,69
1280.537332,69
1245.700426,70
1255.989548,71
586.751844,71
1320.795293,72
1361.709117,72
585.332826,72
1384.49086,73
1388.69209,73
1390.535342,73
1392.673901,74
1379.838556,75
1342.055981,72
1385.770312,73
1439.304367,74
1344.127535,75
1394.555956,76
1393.067878,77
1380.886887,78
1373.014132,79
1367.245822,79
1287.758345,75
1318.241358,74
1319.090318,75
1350.481513,76
1370.703703,76
1297.81504,77
1318.573459,78
1352.830987,75
1313.2347,76
1322.875876,76
1293.877817,75
1463.076302,76
1418.016663,77
1463.694641,78
1523.090748,79
1522.027989,80
1486.604827,81
1688.611757,82
1762.316218,83
1768.817155,84
750.611059,85
1737.558569,85
1770.349131,86
1769.475891,87
1784.949688,88
1786.508638,89
1790.144233,90
1797.135276,91
1774.90573,92
1770.053005,92
1789.153262,93
1796.495963,94
1961.033353,95
1840.619041,96
1801.058669,97
1952.477282,96
1926.292531,97
846.847246,98
1929.508351,98
1791.818896,83
699.350802,84
1801.191768,83
1786.029114,83
1782.737809,78
1760.409015,79
1759.546039,80
1748.901509,81
1758.792481,82
1753.724031,82
1756.002171,83
755.685259,84
1733.953167,85
1745.768339,86
1674.222522,83
1711.23603,84
687.645087,85
1668.918038,86
695.232253,84
