Response Time,Concurrency (WC1)
34.780237,1
21.19919,2
26.246897,3
65.408616,4
29.008303,5
15.709719,6
35.093701,6
96.752559,5
105.908192,6
151.485276,5
8.958605,6
121.401822,6
135.368572,7
122.358373,7
129.016466,8
121.620713,9
118.847211,10
130.658612,10
126.883447,11
151.768128,12
127.752208,13
120.227153,14
142.596578,15
142.21458,16
143.129212,17
160.028549,18
172.431161,19
161.336845,19
179.512153,20
175.891555,20
202.145843,21
185.041406,22
188.748266,23
193.194911,24
191.810785,25
230.402134,25
197.947939,26
269.605397,27
288.407731,27
308.341265,26
322.64877,27
350.273314,25
350.37403,26
349.448924,27
347.400385,25
421.000454,25
383.975051,26
376.396245,27
411.259722,28
403.804695,29
412.730616,27
422.123192,28
399.304514,29
418.45707,29
449.540292,30
465.068912,31
437.322572,32
449.6262,32
454.67811,33
446.338482,32
442.408027,33
450.0554,34
468.952426,35
460.531285,35
473.945364,36
501.335718,36
479.903512,37
479.777545,38
594.972658,38
545.364127,37
513.633109,38
563.867716,38
528.37414,38
524.769354,39
533.370112,40
546.518434,40
565.759009,41
572.844618,42
41.697122,43
565.244853,44
580.260657,44
559.796849,44
543.435503,45
564.047008,45
568.56659,46
606.169468,47
564.184209,47
592.80131,48
571.123864,48
593.870251,48
602.17976,49
551.877522,50
542.797394,47
550.657217,48
577.599131,49
549.828686,50
554.520585,49
557.721313,50
565.575844,51
570.938454,52
583.790743,51
574.526786,45
595.589784,40
592.94509,41
618.25255,40
576.769864,40
629.477917,41
611.453528,42
635.405079,39
630.557545,40
648.346996,41
623.581262,36
646.278654,36
651.757181,37
668.399512,37
679.657268,38
656.994872,38
680.728697,39
720.64785,39
686.767911,40
695.783127,41
712.296426,42
694.00787,42
709.049208,42
709.36833,43
728.410178,44
757.002866,43
764.89367,44
735.705857,44
741.034032,45
757.664233,46
764.722015,47
763.571248,48
766.466591,49
786.124486,50
797.669236,50
817.078635,51
791.739397,51
822.826765,52
822.355525,53
681.033311,39
13.507207,40
677.899256,41
694.521195,41
683.104352,39
720.826861,39
679.627537,40
700.05183,41
716.768621,41
723.656797,42
728.864109,43
713.270444,44
38.549589,45
725.791885,45
662.397329,45
662.67883,44
13.474159,45
656.644312,46
664.586991,45
656.549375,46
647.638859,47
658.210849,47
702.968233,48
687.187435,49
768.958421,50
753.630911,50
808.825428,50
758.644001,51
814.197037,51
822.562744,51
866.708639,50
1005.34244,51
941.076138,52
957.967987,52
1017.539366,53
1009.343606,53
1012.089962,53
1026.98439,52
1023.627324,51
1007.440184,52
1010.496173,52
1019.688018,53
990.832713,52
1014.665913,52
1037.907408,51
1049.553726,52
1107.990044,50
1087.554001,51
1097.715254,52
1140.91608,53
1088.83325,53
1096.979997,53
1086.125484,53
1129.45219,54
29.185581,54
1085.617609,55
1086.323483,56
12.644303,56
1097.224255,54
1085.402133,55
1073.739776,56
1117.652065,57
1091.438351,58
1096.743983,59
1097.45494,60
1110.286546,61
1103.376038,62
1107.816294,63
1108.784436,63
1100.63143,64
894.620102,45
879.171527,46
867.095558,46
62.813757,47
24.66392,47
905.298362,48
906.306723,48
877.103804,48
953.159358,49
55.053923,50
882.076276,49
22.534112,49
864.771245,50
831.461477,51
825.758751,49
876.622062,50
862.816179,51
861.67717,52
841.550883,52
845.185565,53
24.050926,54
908.049196,55
871.111786,56
822.764195,55
