Response Time,Concurrency (WC1)
17.713219,1
5.493978,2
50.376503,3
70.154352,4
20.971519,4
10.26066,5
49.811254,5
104.966874,4
88.101433,4
74.513671,4
82.21566,5
85.408465,5
79.095224,6
83.651364,7
98.448108,8
83.844971,9
79.954156,10
143.188119,11
148.441714,12
132.371675,11
168.044662,10
165.596141,11
161.996922,12
164.290645,12
159.858219,12
168.026659,12
188.362626,12
205.476495,11
248.717925,12
244.927055,13
313.003264,14
288.832402,15
278.354594,16
278.058098,17
283.14721,18
251.759345,15
249.200662,16
248.668045,16
244.826087,16
257.095027,17
228.969782,15
286.588218,16
273.864435,17
262.021668,17
256.168396,18
242.715797,19
245.432585,20
239.356547,21
236.913632,22
236.430644,23
230.14099,23
220.257385,24
225.789188,25
245.973734,25
224.588432,26
237.535994,27
240.411453,27
316.24639,28
305.558184,29
293.809272,30
255.786223,21
230.267689,18
5.473652,19
201.459627,11
202.05768,11
195.816673,12
210.542948,11
194.525697,12
196.584863,12
195.497904,13
194.012033,14
227.65148,14
233.9866,15
217.947492,12
236.991988,13
331.088934,12
255.096886,11
250.61459,7
255.007945,8
323.177555,9
282.783891,10
320.832695,11
320.739698,12
327.778063,12
335.273573,13
461.365451,13
450.546995,14
448.946822,15
462.807359,16
506.026433,17
454.406228,17
445.33631,18
441.83649,18
363.366713,18
371.76055,19
350.387571,18
347.093433,18
344.790182,19
343.144172,20
352.943257,20
289.463228,21
309.669839,21
285.54924,22
269.330961,20
271.87052,21
18.314019,21
68.886341,22
276.470137,23
250.664777,23
237.567204,23
6.4791,24
227.74037,24
203.208823,23
253.192873,24
257.00035,24
243.426136,25
293.371859,26
241.759973,26
250.285827,27
232.469901,17
223.073184,15
200.549955,14
205.595825,15
224.75317,15
192.958477,16
219.391052,17
259.457542,18
267.628104,18
262.586113,18
262.271706,19
251.109578,19
251.313373,20
198.766092,16
190.409287,16
189.945863,17
224.325042,16
182.125851,17
174.618454,18
207.550115,15
199.927354,16
234.613828,17
214.594788,16
280.561058,15
6.480705,16
266.955995,17
330.392324,17
369.620951,15
327.013826,16
371.382941,17
370.722187,18
405.967974,18
366.417433,19
358.222972,20
359.644334,20
414.231932,21
369.498216,22
408.31301,22
408.42866,23
443.436043,21
409.893221,22
390.834251,23
378.242483,23
375.56274,23
372.586651,23
397.949436,24
360.599983,25
352.429527,26
353.653648,26
406.931054,26
402.310332,27
395.442872,28
395.770281,29
345.651288,30
341.83483,30
352.316381,30
374.138352,31
345.402503,32
323.074995,33
318.216024,34
357.510608,35
139.861665,2
131.564866,2
146.532378,3
146.170035,4
143.194053,5
190.186542,6
156.173705,7
155.908157,8
176.111065,9
178.216105,10
5.586047,11
158.184674,12
194.932871,12
162.189689,13
235.673731,14
211.757846,15
211.586028,16
207.611053,17
219.098332,18
262.492001,19
304.791264,20
292.269313,21
292.014849,22
297.200068,23
293.631909,24
288.673553,25
291.372449,24
288.62705,25
295.732099,23
284.405981,24
324.818145,21
295.190157,21
336.453311,22
353.867788,22
353.037237,21
334.242152,22
74.414594,19
344.129552,19
401.900847,20
289.196431,19
270.909018,15
275.66812,15
254.074894,16
303.429086,15
273.364127,16
8.360157,17
268.791509,18
246.62074,16
247.658795,17
242.284778,17
239.176087,16
170.451372,16
203.125074,17
202.32909,17
212.17898,17
192.620752,18
160.161983,19
170.090744,19
154.759833,20
135.893349,17
150.949074,6
147.425261,5
149.531215,4
154.976018,4
138.482935,5
59.070079,6
131.510884,7
136.574563,8
118.34476,9
115.26501,10
116.15816,11
153.334265,12
92.535837,13
117.612982,14
99.597635,12
98.486934,13
120.42263,13
125.425203,14
129.436204,15
123.161331,16
138.933538,16
189.35508,17
137.22002,18
202.400245,18
184.3615,19
268.955399,14
290.740077,11
251.289955,10
301.533122,9
307.878366,10
287.717062,11
282.031168,11
303.444796,12
309.590245,12
296.509076,12
285.498361,11
255.443092,12
258.460976,13
239.990378,14
233.319176,15
205.312258,16
198.138735,16
197.847665,17
201.307795,18
197.771971,19
180.083351,20
206.039034,20
145.34166,16
110.989115,16
97.441934,17
104.626159,18
138.479982,19
132.187842,20
120.433703,21
125.148374,22
121.110785,23
129.870669,24
114.362969,23
152.250634,24
115.0005,25
42.202048,3
35.639928,3
25.500328,2
24.860577,3
6.074041,4
30.259726,5
65.285111,5
41.493221,4
46.980792,5
101.093653,5
130.574497,2
66.876521,2
70.161215,3
81.228428,4
122.340847,5
121.715158,6
161.978815,7
116.204281,8
148.6468,9
144.185031,10
128.261175,11
126.944682,10
132.944283,11
121.949136,11
174.352937,12
160.42995,9
155.765004,7
158.890168,7
146.834548,5
187.747165,6
155.060313,7
131.114956,7
130.357399,8
176.340153,9
135.818807,10
181.651282,11
198.357306,12
192.22871,13
200.972995,14
216.403858,15
237.640206,16
272.826026,15
246.638377,16
235.022397,16
240.274614,16
262.259948,17
254.851043,17
249.399537,18
249.204506,19
253.374785,20
240.310974,20
237.896387,20
208.461005,19
50.586506,17
140.918987,17
121.615136,17
108.887071,17
85.695187,17
81.980772,17
111.6862,16
5.451128,1
5.462032,1
5.506164,1
29.233716,1
60.172343,2
59.129372,3
69.455621,3
72.339339,2
112.050173,2
61.324947,3
158.655908,4
121.257957,5
143.854521,6
136.782716,6
