Response Time,Concurrency (WC1)
26.612481,1
35.387547,2
32.187088,3
41.987134,4
35.554652,5
103.963904,5
137.036105,6
91.888815,6
98.866383,7
194.077228,6
162.129943,6
162.006556,7
176.690783,8
179.892419,9
181.676477,10
179.979149,11
223.263414,9
239.281225,9
239.729026,10
247.215056,11
237.458823,10
15.056737,11
241.688867,12
231.256764,13
268.697854,12
249.337465,12
256.343466,13
301.306358,13
268.603702,14
260.851031,15
302.229272,16
281.527918,17
277.354424,18
281.838325,19
280.174443,19
269.550947,19
291.754776,20
226.794222,21
260.798308,22
228.900716,22
215.608786,23
217.681779,24
217.561419,25
209.925103,25
241.198426,25
204.992057,26
222.889247,26
244.305669,27
227.868883,27
195.974299,25
141.220148,8
160.69986,7
154.000295,7
137.901687,7
109.293561,6
101.516329,6
104.293013,7
70.635077,8
70.695297,9
73.073207,10
77.275127,11
5.325416,12
99.857515,12
87.630507,12
83.098254,13
114.921866,4
123.59897,5
137.144158,5
139.574082,4
120.918759,5
163.641974,6
216.255884,7
225.710234,7
217.046977,8
225.167859,9
226.315993,9
225.213342,10
226.332428,10
224.211462,11
223.738417,12
6.314547,13
221.769502,14
16.306283,14
177.611316,12
166.40054,13
168.468846,14
113.788722,14
109.154487,15
94.000608,15
160.172418,16
91.191153,17
83.651047,18
133.647009,19
5.396196,20
133.364418,21
9.428182,18
110.563777,19
107.552597,20
106.332167,21
90.689,19
56.913294,1
12.221816,2
57.365213,3
25.290928,2
28.902535,2
63.694155,3
24.669747,3
34.220011,3
39.084368,4
22.827845,4
5.459998,3
11.387273,1
55.539918,2
59.864979,3
69.501515,3
5.606055,3
83.987588,3
77.29949,3
80.681971,4
85.473568,5
5.392148,6
131.957407,7
112.133383,6
99.216474,3
122.634756,4
132.981162,3
140.797422,4
196.296093,5
216.492975,6
238.704178,7
190.024393,8
245.135206,9
234.065973,10
243.237327,11
267.708321,11
194.227675,11
184.215966,12
50.535626,12
165.04027,12
169.707114,13
132.957956,13
157.876732,12
110.694346,12
97.490705,12
107.827279,13
125.011334,12
99.508175,13
99.245732,14
103.251988,15
141.298778,16
5.407352,1
5.462575,1
59.642559,1
5.402119,2
11.256006,2
63.674815,2
107.978204,3
50.33921,3
52.204681,3
57.876536,4
101.00669,5
49.936534,5
77.961655,6
137.413594,7
108.004452,5
104.738122,5
80.131162,4
84.595412,5
127.670125,6
94.561167,7
155.577848,6
137.040812,6
143.810703,7
156.378396,8
152.512838,8
196.935566,9
190.445021,10
235.255345,10
200.968761,10
181.004317,10
230.98115,11
255.822218,12
257.075885,13
241.993792,9
214.227977,10
216.136169,11
189.237928,10
226.078959,11
167.615599,12
173.479634,13
178.331023,13
171.861997,13
180.962455,13
144.903342,14
125.027176,14
111.740887,14
110.587049,15
88.826964,15
136.149002,16
86.039899,17
5.550703,1
5.42736,1
5.529484,1
5.673448,2
5.446649,1
5.404347,2
5.379061,1
66.282639,2
43.309568,2
43.279767,3
48.113929,4
56.742206,1
60.037603,2
60.969713,3
56.574783,4
54.729874,5
48.75825,6
58.878692,6
55.369478,7
96.59136,6
101.894388,7
5.387762,8
98.946416,9
99.651316,6
5.389561,5
108.870575,6
104.619567,6
106.049533,4
50.678228,4
111.615009,3
111.256825,4
108.442524,5
102.164202,6
94.859561,6
99.793789,7
97.349984,8
106.263327,9
108.301575,9
141.97858,10
103.127295,11
90.212471,12
95.298347,12
129.96631,13
95.669514,11
153.680704,12
148.002062,13
130.63807,13
130.573109,12
122.093445,13
85.107955,9
6.770634,1
9.157584,1
26.924907,1
80.971995,2
16.603025,3
15.425779,4
130.014652,2
119.24574,3
109.171756,4
108.667948,5
112.141722,5
103.976746,6
84.900504,7
89.89271,8
76.572644,9
66.273337,6
134.51485,7
119.198306,8
118.771501,9
138.457743,10
130.209427,11
133.184999,12
130.860407,9
132.274064,10
131.66212,9
133.921123,10
122.587135,11
115.271583,12
114.915537,13
53.858532,11
120.014886,9
118.784918,9
124.684802,10
80.55185,11
116.996719,9
109.290313,10
155.106411,11
104.334094,9
107.947822,10
111.270442,10
115.335503,11
115.019667,12
172.668226,13
131.3065,14
138.179881,15
184.903166,16
146.379168,17
107.962908,15
141.262123,15
158.162874,14
5.707067,1
8.809475,1
5.34667,2
5.354277,1
5.418581,1
5.449042,1
50.702512,1
5.391433,2
5.351896,2
13.081569,1
12.621673,2
11.745223,3
10.804096,4
14.275988,1
10.056843,2
7.145951,1
10.571286,2
8.928299,3
51.487369,3
5.772476,4
40.004564,2
5.422848,2
33.756695,3
17.895291,2
14.608414,3
11.962145,3
28.405996,4
26.006258,4
86.700628,1
76.251843,2
64.190798,3
100.787882,4
62.349135,5
108.034822,6
76.902543,5
83.087405,5
89.411182,6
88.366884,6
128.139119,7
93.010019,7
93.670813,7
72.497428,5
60.934883,6
67.587913,7
121.454023,8
95.192244,8
80.41626,9
75.188144,10
74.551625,11
77.410463,12
12.220019,1
53.826322,1
21.876456,2
83.151735,2
104.246319,3
112.955154,3
89.449388,2
89.856438,3
102.802232,4
102.357555,5
90.513037,6
82.191803,7
87.430041,7
88.016274,8
80.950309,9
133.398664,10
152.134325,11
144.235935,12
203.477449,13
192.541137,12
214.677339,13
209.945649,10
213.035466,11
203.964402,12
209.266806,10
206.297049,10
6.903721,9
245.354084,10
226.547912,11
215.979448,9
210.735989,9
257.602118,10
54.29753,11
14.259212,12
251.661763,13
243.114284,10
228.09419,11
235.478092,12
241.060205,11
192.339233,12
231.080754,13
214.207405,13
187.39577,13
178.994852,13
219.705405,14
228.708934,15
222.95647,16
234.274656,17
190.711174,18
180.285447,17
8.363436,1
5.380783,1
50.444028,1
5.423285,2
5.330102,1
34.121184,1
30.825183,2
66.951345,3
29.857847,4
75.038362,4
65.038104,5
72.065959,5
101.218183,5
117.934416,3
86.212542,4
103.828514,4
103.430424,5
145.865008,6
134.330583,7
134.951271,7
134.760492,8
130.17318,9
161.042803,9
145.470225,8
143.443584,8
141.569981,9
113.998454,6
152.878656,7
184.271582,8
177.023967,8
210.493883,9
206.710167,10
203.278614,11
192.389312,8
239.833232,9
251.72525,10
237.404185,11
303.960268,12
301.292504,13
298.541462,14
287.61741,15
265.076361,15
223.383221,14
204.385047,15
208.862491,16
172.512548,16
162.491758,16
171.922764,17
160.857535,17
119.91506,16
5.383828,1
6.295324,1
5.368621,2
5.35042,1
13.580003,1
33.470065,2
15.670197,2
43.994385,3
39.48291,2
32.26758,2
32.129148,3
97.564227,3
40.13712,4
38.348009,4
92.179519,5
71.583155,6
61.547655,6
57.009381,7
54.918812,6
83.266297,6
113.200837,4
131.313671,3
100.71883,4
88.427206,4
79.024787,5
82.91729,6
78.931996,7
78.996985,8
82.920563,8
63.768749,9
77.058024,10
71.666529,11
76.224063,12
83.896154,12
83.976709,11
83.407663,12
82.441368,11
74.733336,11
90.527817,11
89.394329,12
68.551666,10
45.947226,8
45.141473,9
45.456242,9
43.5856,10
29.437045,8
28.304882,9
74.733001,10
25.769929,8
25.290397,9
50.472889,1
65.503682,2
96.020682,2
45.988628,3
62.603671,3
57.688835,4
62.967886,5
97.665354,5
82.750151,5
73.784059,6
60.069396,4
64.953629,5
46.357031,6
100.467962,7
73.51883,8
6.613343,8
107.256677,6
106.986039,7
96.62942,6
145.481343,7
98.768211,7
164.396765,7
138.904472,7
233.896299,5
195.307774,6
233.084174,7
226.19026,8
189.672369,8
13.723244,9
171.632704,8
210.250689,9
158.174346,9
