Response Time,Concurrency (WC1)
91.317335,1
117.280587,2
319.635622,3
107.091273,4
194.882208,5
115.898499,6
236.232599,7
642.769834,8
642.554797,9
475.147318,10
204.60929,11
632.973601,12
197.092633,13
600.374176,14
499.07242,15
283.891478,16
478.946653,17
320.850209,18
632.469562,19
632.147572,20
369.42982,21
576.787064,22
703.180966,23
520.543396,24
303.536761,25
534.579594,26
580.078932,27
539.522572,28
282.215127,29
565.168312,30
310.418324,31
450.992755,32
363.680128,33
597.817657,34
679.719698,35
679.334609,36
645.1296,37
644.993087,38
648.729536,39
686.116542,40
678.942575,41
722.931324,42
760.648171,43
685.606761,44
667.155217,45
734.421761,46
745.125361,47
698.831444,48
99.147677,49
738.96803,50
364.94054,33
390.234296,32
388.962371,33
358.725254,32
336.206039,33
327.419198,33
330.01438,33
236.835188,24
246.048534,25
277.791774,26
185.895304,27
234.294313,28
254.581999,27
221.685424,19
192.353183,16
212.830791,16
236.239553,17
255.908095,18
294.927815,17
241.722935,18
251.182693,19
387.366195,20
351.523755,21
432.918623,22
353.970636,14
361.46083,15
379.668978,16
384.384828,17
202.790145,18
386.347489,18
384.978613,19
354.122523,17
137.38548,18
356.574856,19
343.607693,20
339.428508,21
344.002038,22
345.611148,23
343.641125,24
410.655354,25
403.663071,26
280.007286,27
352.729741,28
408.430621,29
350.762628,30
303.622809,31
404.924804,32
405.159911,33
405.045739,34
405.776501,35
33.98129,1
73.079594,2
75.236213,3
88.782524,4
118.042425,4
62.140541,5
99.371543,6
79.033297,6
52.500855,7
63.783884,7
59.308627,8
43.984278,6
93.990436,7
97.216099,8
120.382502,9
181.742711,10
122.217709,10
89.750703,9
183.062921,8
154.708013,9
161.367117,10
212.156191,11
196.597525,11
235.746736,9
347.148195,10
247.202254,10
258.847802,10
265.672515,11
364.907168,12
304.640254,13
323.949032,14
355.44737,13
348.798127,13
360.716695,13
398.847084,14
344.64835,15
329.417458,16
338.476705,17
207.46219,18
321.754373,19
376.17258,18
331.869525,19
359.649671,20
354.10493,21
396.48046,22
370.941537,23
350.987063,24
355.527141,25
396.592853,26
358.117135,27
20.178507,1
17.592221,2
76.935943,3
22.573727,2
28.209656,3
136.868278,3
80.347349,4
106.288776,5
177.901263,5
108.662935,6
97.721971,6
116.03334,7
151.241094,8
200.402533,9
181.605556,10
174.12386,10
178.76807,11
204.88544,12
241.60704,12
205.589412,12
282.50971,11
281.180426,12
237.809367,12
245.132725,13
255.062127,14
309.008812,14
292.109861,15
338.898731,15
321.537698,16
313.488988,17
363.107148,18
402.399641,19
407.635538,20
420.558989,20
417.542982,19
410.249546,19
400.414319,20
410.07875,20
422.430385,21
373.659595,22
370.187216,23
374.482888,23
401.759152,23
365.955823,24
364.837787,25
