374421194251,374817905339,1
374236477828,374871927590,1
374236337409,374915781328,1
374713083209,374920556864,1
374236107699,374926036377,1
374236375832,374934935046,1
374236446718,374944946817,1
374230239187,374958226182,1
374236256024,374958281105,1
374508607696,374997115933,1
374236209735,374998124534,1
374236414454,374999732109,1
374286081883,375002176478,1
374236297229,375019803651,1
374336112214,375050207075,1
374236221599,375069296763,1
374828816488,375069787238,1
374607063259,375072446642,1
374967772189,375078662671,1
374890615795,375086401417,1
375367382743,375392098409,1
375266599568,375402590136,1
375402611346,375422906009,1
375498002883,375518620442,1
375615537450,375638068305,1
375753538694,375823856085,1
375856562026,375882133671,1
375913196157,375933699524,1
376040467726,376062564626,1
376040986523,376076297314,1
376288790257,376371840808,1
376394527018,376440901780,1
376524890819,376559532155,1
376594644418,376634809465,1
376655913823,376710451117,1
376706071019,376745019164,1
376779795248,376810278384,1
376858925083,376952289223,1
376941311933,376966401776,1
376999276215,377047743122,1
377129662366,377155557842,1
377344022729,377366755095,1
377330910117,377385807231,1
377421444903,377485190331,1
377505115117,377529225004,1
377564259746,377610365249,1
377699383458,377740204099,1
377847322563,377873804157,1
377981331446,378007496409,1
377985250525,378022661425,1
378176473097,378231747320,1
378229359717,378272674927,1
378306022708,378330127548,1
378455350627,378534630972,1
378531454274,378558378627,1
378679577074,378749161548,1
378743878026,378772687533,1
378851886600,378917254945,1
378923709907,378948806735,1
378979205913,379058827205,1
379164853121,379237561182,1
379311297339,379345864933,1
379413130615,379434778281,1
379523794307,379580544982,1
379473939322,379591919036,1
379669062900,379749294098,1
379817581274,379854236208,1
379871719121,379949037772,1
379921156143,379964807438,1
379981705139,380014894454,1
380249253697,380281588303,1
380388140096,380458360672,1
380526308107,380600426034,1
380583645090,380657281154,1
380710880669,380785638179,1
380765757889,380795433490,1
380827712121,380884043326,1
380878982905,380906776313,1
380971682704,380994743441,1
380971682845,380998377646,1
381219261317,381269594665,1
381352600374,381374807506,1
381400614425,381481683128,1
381476560597,381518866662,1
381561269648,381603171059,1
381647175410,381681700912,1
381722014022,381752218128,1
381792982811,381816759571,1
381894063046,381924878381,1
382016198774,382085218489,1
382164774661,382273019889,1
382274022822,382300939758,1
382326260639,382360695553,1
382409549432,382433424740,1
382534046295,382570864950,1
382586838954,382625850339,1
382671852702,382719170581,1
382865189086,382889817364,1
382829191480,382901767696,1
382976417074,383029997923,1
383172897051,383197107772,1
383241326918,383260634285,1
383313541786,383350007134,1
383410847032,383433287859,1
383481306005,383514127700,1
383630069450,383679411689,1
383702474649,383728373028,1
383764874267,383821214208,1
383927067448,383946700957,1
384014617574,384097537148,1
384219636265,384241666100,1
384286890296,384346484588,1
384471548842,384499058235,1
384559856490,384612424363,1
384653615274,384702045340,1
384705775799,384727931404,1
384788419229,384809477933,1
384840485875,384895664760,1
384911613017,384940908167,1
385009909213,385033712695,1
385193216057,385217768808,1
385262912879,385310188793,1
385360796181,385383059396,1
385495122361,385519665153,1
385546119583,385566509790,1
385606451114,385627226278,1
385742004104,385811885294,1
385795826126,385835802107,1
385869451932,385937914858,1
386002669322,386026625171,1
386272891924,386298810386,1
386408267499,386441692387,1
386494841237,386540122005,1
386570522448,386596050053,1
386705873356,386806727593,1
386790346151,386829909220,1
386847415894,386881801997,1
386952446594,386988526999,1
386952446596,386995177289,1
386953216878,387067683154,1
387088738867,387112908132,1
387145039623,387167456615,1
387244828279,387282400968,1
387360284226,387468305211,1
387480448726,387503026963,1
387546026347,387608909022,1
387667451873,387689928254,1
387741943965,387771758224,1
387974646681,387998793577,1
387974672524,388022647307,1
388252224760,388303120790,1
388334173417,388397098651,1
388429654682,388462169063,1
388486475812,388524587077,1
388623002652,388642405027,1
388711814942,388731032119,1
388767362888,388826348452,1
388902651895,388969467530,1
388960690217,389040303034,1
388960103212,389083713787,1
389079647966,389100870208,1
389191939406,389218063650,1
389344769225,389372078997,1
389396611793,389467706247,1
389461447040,389523005605,1
389536252095,389561405040,1
389646647043,389705975440,1
389792602652,389844156912,1
389882770051,389912856400,1
389950135867,390040401201,1
390133269855,390163161802,1
390280387244,390305337557,1
390332293094,390405473398,1
390397014067,390477801632,1
390503235115,390528400087,1
390598768817,390625082449,1
390746761516,390771656818,1
390866557165,390887377205,1
390933453959,390987433166,1
391018453229,391061664509,1
391153436718,391205015277,1
391295095485,391324800557,1
391364813640,391408161925,1
391417818031,391443408114,1
391548445791,391574015988,1
391696201796,391719233965,1
391796534087,391860596796,1
391937288808,392014654912,1
391993277095,392023206207,1
391994032249,392026693072,1
392131669358,392163721070,1
392217443778,392287633137,1
392275201135,392294771225,1
392361434092,392382712903,1
392475509949,392494757256,1
392587223584,392619512728,1
392679804605,392756680929,1
392842744849,392910644564,1
392891670270,392916310831,1
393000409658,393025373640,1
393150749630,393176158649,1
393264871731,393292526336,1
393376446168,393408655482,1
393499663736,393574757079,1
393646128028,393703096208,1
393728440240,393756567547,1
393812040213,393837385027,1
393958440160,393986080663,1
393959711579,393995171207,1
393958388448,393995427332,1
394192609195,394260726775,1
394250782256,394288841891,1
394315137305,394334494312,1
394422443402,394506707236,1
394557377276,394578703799,1
394649266405,394733137618,1
394728572247,394766531397,1
394810100345,394843250535,1
394872530221,394903837209,1
394980263319,395023582379,1
395150891000,395180479092,1
395234597799,395297502261,1
395289868842,395317457012,1
395359758723,395415581718,1
395445155695,395467672114,1
395594082427,395659184898,1
395646358166,395676514431,1
395792360272,395813573101,1
395937623615,395961622586,1
395938218706,395964074156,1
396102934107,396137274596,1
396194203025,396222071083,1
396350308198,396400204824,1
396433576704,396480232304,1
396563851958,396604455026,1
396627650018,396659372478,1
396711856415,396744113020,1
396782371542,396824427674,1
396840445415,396869758087,1
397036380652,397073626819,1
397317300248,397341641503,1
397374501064,397403842928,1
397417991827,397441037117,1
397583900083,397623075815,1
397528782490,397627008277,1
397642742214,397737883737,1
397802931654,397821796693,1
397854663716,397939928431,1
397918357988,397945664711,1
398005722830,398025347296,1
398156844991,398176666716,1
398257695866,398336228869,1
398325612785,398344835492,1
398378270138,398401400530,1
398526258855,398548928701,1
398584997245,398612713805,1
398756603758,398791259954,1
398855368017,398900462736,1
399000880997,399021911587,1
399001328650,399063236141,1
399211546776,399292048260,1
399279330109,399312509549,1
399364499572,399389787379,1
399452881849,399474864306,1
399507353154,399584456524,1
399634693817,399663778638,1
399740391733,399804635481,1
399873335496,399923165051,1
399958288361,399977907922,1
399958577840,399984501062,1
400143300948,400168529910,1
400281825301,400303367660,1
400421295777,400457230415,1
400479817444,400543483185,1
400578645797,400603146895,1
400637645408,400656999144,1
400708222310,400729687905,1
400763365082,400789351504,1
400852338607,400889478415,1
400985499734,401009945337,1
401242252909,401283098093,1
401298733725,401330846621,1
401362334268,401402837043,1
401443263940,401488126150,1
401492504896,401513601086,1
401622339856,401642207781,1
401675827004,401703341309,1
401806350705,401832447881,1
401945409465,401966852782,1
401946093765,402032371969,1
402103133242,402133204690,1
402154037922,402190577775,1
402324104406,402389028268,1
402486411125,402513243280,1
402417611063,402514081303,1
402574193649,402600288957,1
402692519906,402717696159,1
402755763573,402777589634,1
402868762363,402934195431,1
402972133618,402991089266,1
403114256256,403134405559,1
403256515231,403322685815,1
403401501776,403423996637,1
403490585881,403509844943,1
403561313273,403593165472,1
403610744292,403631139989,1
403675728812,403741375440,1
403819464367,403885107599,1
403874055813,403904854902,1
403944437223,403968931062,1
404108033483,404182100862,1
404199884976,404254345429,1
404264390532,404286326032,1
404350768982,404383604756,1
404504265159,404552863813,1
404555990292,404595040270,1
404668404206,404697549560,1
404755879789,404784306951,1
404864723593,404937150794,1
404943943512,404970737311,1
405058419111,405133867672,1
405125723708,405155920072,1
405270320389,405292399750,1
405333896379,405419270084,1
405469495944,405543306763,1
405538823103,405561744972,1
405670246930,405715766850,1
405727570843,405746160199,1
405947836472,406004224540,1
405948265397,406015650218,1
406070504940,406094822461,1
406225807980,406257774586,1
406282390258,406315445079,1
406338245033,406414173972,1
406446929199,406486801081,1
406572033035,406592535215,1
406714756394,406750781750,1
406780558573,406801385423,1
406864540044,406886737658,1
406955260857,406980513237,1
407241180226,407279063440,1
407295741951,407321239453,1
407410805366,407520896591,1
407551388315,407626092861,1
407690811055,407741709280,1
407754723631,407784521020,1
407819855855,407839359149,1
407869645017,407899281930,1
407920641295,407968458600,1
408025530567,408135039947,1
408243557126,408264119125,1
408298310974,408320558650,1
408397858929,408422093276,1
408445861362,408465291442,1
408583887995,408659253471,1
408639650439,408678935871,1
408778461943,408868419487,1
408881689953,408909370689,1
408953059931,408975782173,1
408953058288,408980373382,1
409131529506,409161316531,1
409074546102,409180481661,1
409343278974,409376588981,1
409468043687,409493271826,1
409558565522,409584736602,1
409632915762,409738079466,1
409786562241,409814007991,1
409941307499,410012490778,1
409940624875,410017390396,1
409941730819,410122643748,1
410121642817,410190794883,1
410278109911,410338547753,1
410213217547,410344855430,1
410412367629,410502568528,1
410546232010,410578206782,1
410638401682,410706790935,1
410804856030,410846438474,1
410866193558,410884453323,1
410752974117,410888812451,1
410968792190,411012113328,1
411125071424,411194020036,1
411180586997,411216562565,1
411303455679,411335653450,1
411356698227,411384198746,1
411502553243,411571382537,1
411617208960,411669274761,1
411675921184,411695093608,1
411771757891,411835448364,1
411892919671,411913991690,1
411956071399,412024546575,1
412100190608,412122673014,1
412154371290,412195214230,1
412228679603,412309233303,1
412383692919,412453275327,1
412536238689,412630720939,1
412587719902,412660134543,1
412661158890,412682412867,1
412726065605,412827219705,1
412890945357,412940001367,1
412963091091,413027037938,1
413117397262,413180756218,1
413217475801,413267392035,1
413362406688,413415351738,1
413469657497,413497151323,1
413538831352,413633400509,1
413616577501,413661099628,1
413702829164,413730684094,1
413772066743,413810352430,1
413866157001,413893303463,1
413941412127,413976313281,1
414122639326,414153742870,1
414180449582,414219662164,1
414328431046,414361059650,1
414379538185,414400172855,1
414475129165,414502128735,1
414545054516,414570037926,1
414645079489,414713559776,1
414794282684,414821231317,1
414847658296,414874854302,1
415025664839,415045718982,1
415190528931,415225513906,1
415319618626,415343473257,1
415405826084,415440789012,1
415544308310,415591409993,1
415684750646,415705758488,1
415785102124,415816934010,1
415924806773,415993185554,1
415982470735,416020585730,1
415982470548,416025019214,1
415923572998,416065662833,1
416165679303,416196216361,1
416247470217,416314818257,1
416318838524,416392486143,1
416403323081,416431654969,1
416521609023,416575659567,1
416585229905,416628420254,1
416725184710,416744822278,1
416829009292,416910564916,1
416910991331,416935046435,1
417012758102,417055092620,1
417123511365,417175252686,1
417197520377,417219132180,1
417288638419,417364379115,1
417377143573,417459548337,1
417598576273,417646026106,1
417655466502,417702847300,1
417710048960,417752893591,1
417774767472,417798638207,1
417919435972,417946046580,1
418058884017,418122329315,1
418187238690,418212054454,1
418242713707,418320111961,1
418440170365,418465288605,1
418557904642,418628898602,1
418624265200,418646865574,1
418759214654,418778445872,1
418840302695,418867792379,1
418904003566,418925623976,1
419026393602,419051173092,1
419024841174,419065830140,1
419146087198,419169392398,1
419287554477,419308711571,1
419429079199,419472661875,1
419550229046,419576889951,1
419678098652,419708731755,1
419729852208,419752821682,1
419830469357,419849718367,1
419932193727,419959497439,1
420073455911,420092643314,1
420073455914,420145765317,1
420233040485,420263389939,1
420281158209,420308685309,1
420343998447,420445516027,1
420529184808,420554748068,1
420578615125,420612671618,1
420712541275,420765885916,1
420846923819,420871423206,1
420900368458,420928852524,1
421035131299,421056346871,1
421035867291,421089429958,1
421169320880,421253141244,1
421310323040,421379875919,1
421376540555,421423869818,1
421480326003,421505442847,1
421432895026,421547103927,1
421623437012,421699344524,1
421715478536,421739079056,1
421814447846,421841084354,1
421881807527,421924090725,1
421950335725,422016184445,1
422065153776,422113268396,1
422121541361,422194428980,1
422319574736,422339535351,1
422417042091,422437861402,1
422497463896,422581130326,1
422560804037,422584678847,1
422711331167,422739924256,1
422788999564,422856041853,1
422844333580,422911125687,1
422970229482,422990400447,1
423125138977,423193096108,1
423182337613,423208098221,1
423327295779,423350824048,1
423442096472,423462670685,1
423492550472,423522007990,1
423568818645,423595827007,1
423709299783,423780983461,1
423772598868,423794598764,1
423849394838,423926094826,1
423962282298,423985364291,1
424122853904,424144638002,1
424209228204,424233215958,1
424277358132,424296150088,1
424401411048,424430939536,1
424520350043,424553128160,1
424664995190,424684058398,1
424778838383,424804540020,1
424881283653,424902363129,1
424944712773,424981815953,1
424946018166,425013642154,1
425153138181,425225855072,1
425225486931,425274273041,1
425284556720,425314370902,1
425362425404,425380413160,1
425507699382,425532368190,1
425614353917,425656049582,1
425705235244,425754716266,1
425763753003,425783437177,1
425899905525,425951431770,1
425965374989,426036902097,1
426139748528,426168743510,1
426188179970,426228137831,1
426333608674,426372560823,1
426471409080,426508060128,1
426550370028,426627385567,1
426599117165,426639437701,1
426650092722,426693118080,1
426814851177,426891862001,1
426866768648,426964054272,1
426994476781,427031106255,1
427181289816,427231742535,1
427229623258,427253065239,1
427289362318,427316915171,1
427484513069,427552018546,1
427593014954,427618368411,1
427691119639,427722774918,1
427807516002,427849573206,1
427948849959,427975360020,1
427949496129,427981827518,1
427948849962,428056035978,1
428062447647,428089572796,1
428154766696,428257390867,1
428247242772,428327425224,1
428401535696,428470507528,1
428490863889,428513263262,1
428564074992,428645996796,1
428639222964,428712591932,1
428799357870,428817795754,1
428863063199,428890945661,1
429014590719,429047925600,1
429204871145,429230081839,1
429266905945,429293042183,1
429398104557,429427559718,1
429483239611,429509466494,1
429613946392,429647436109,1
429677538546,429715172937,1
429747844637,429787471632,1
429807204300,429886265539,1
429912775931,429989974993,1
429965112348,430039236497,1
430163429074,430191408252,1
430247102834,430328177405,1
430366139912,430403072680,1
430455228741,430491435347,1
430554447380,430578077823,1
430570566557,430590636124,1
430633793253,430730843023,1
430777486801,430796352391,1
430908278842,430928135661,1
431036221715,431056243939,1
431227446682,431271530978,1
431362344150,431411183019,1
431312470573,431425085294,1
431461235107,431485860099,1
431552630097,431575692604,1
431683285871,431714550321,1
431747142134,431814443048,1
431792944518,431863607604,1
431922225783,431941985480,1
432020125635,432061811507,1
432243347465,432262226903,1
432167873806,432264508953,1
432370248158,432397231371,1
432469437178,432495393854,1
432520098332,432543051875,1
432618472461,432647327224,1
432733484374,432760165893,1
432779537227,432819725509,1
432965261487,432997322555,1
432965117214,432997673364,1
433132640863,433163027041,1
433195172526,433235471159,1
433364176874,433430692519,1
433415210550,433444072843,1
433556172949,433599225779,1
433698448184,433724685606,1
433782914840,433800992680,1
433925008654,433953546058,1
434068170597,434092499782,1
434067586879,434110295464,1
434263810560,434294083879,1
434201276358,434312742279,1
434332226065,434365127047,1
434446473795,434465086198,1
434578888288,434644067689,1
434623865712,434660572825,1
434744170145,434812125755,1
434846145526,434876231741,1
434931294284,434988745136,1
435170153012,435193842555,1
