Response Time,Concurrency (WC1)
202.076012,1
172.398827,2
172.86056,3
175.731665,4
103.916673,5
184.894442,6
28.743625,7
216.450003,8
199.228008,9
228.242847,9
185.292267,10
273.734137,11
204.189262,12
251.516716,13
243.651433,14
91.894687,15
160.141549,9
28.855096,2
44.572527,3
45.607157,4
43.170534,1
11.242434,1
22.822771,1
28.342897,1
5.477161,1
4.988825,1
59.765771,1
106.81078,2
52.615197,2
36.287509,1
20.253755,1
15.29644,1
24.472762,1
4.776061,1
4.637455,1
39.282259,1
3.868066,1
10.837078,1
22.709253,1
33.120784,2
50.175479,1
30.967658,1
116.1205,1
39.303925,1
18.482467,2
15.637399,1
3.112905,1
65.770691,1
65.381133,1
10.986461,2
14.207196,1
10.057406,1
13.259894,1
18.498066,1
16.269302,1
38.974266,1
1.838824,1
28.254281,1
16.554872,1
47.877614,1
4.106391,1
11.928678,1
20.255287,1
21.288489,2
64.179236,1
4.978862,1
72.769058,1
103.189016,1
24.275009,2
51.645048,3
24.638798,1
29.272989,1
30.556244,1
30.484199,1
10.936816,1
3.628833,1
2.700615,1
14.021096,2
26.299061,1
4.211118,1
2.136543,1
2.894504,1
5.68683,1
77.264081,1
34.688661,1
16.748604,2
59.825921,1
27.448082,1
33.823086,1
14.741621,1
25.229493,1
2.872391,1
4.050635,1
10.968069,1
27.42025,1
62.286882,1
23.943324,2
2.180293,1
1.105485,1
3.41421,1
12.43832,1
3.408504,1
28.933494,1
2.515735,2
5.044388,1
32.997385,1
24.625284,1
3.563547,1
45.935062,1
8.952685,1
38.890401,1
11.192632,1
11.170154,1
40.579706,1
12.251897,2
11.510911,1
18.9321,1
13.561762,1
9.018162,1
3.48831,2
2.360727,1
59.135512,1
2.040443,1
30.552908,1
13.723244,2
7.018992,1
12.121757,1
7.612786,1
41.591182,1
11.521163,1
48.745884,1
24.36162,2
124.746365,1
9.963716,2
19.118227,1
16.301301,1
5.87526,1
2.380517,1
1.758774,1
25.563383,1
111.274084,1
2.491777,2
6.535411,2
100.199809,1
10.342057,2
84.066328,2
15.844753,1
69.537118,1
41.863001,1
48.032432,1
17.257833,1
13.146763,1
39.592912,1
7.80728,1
10.650863,1
1.35024,1
10.681319,1
35.985204,1
3.957758,1
25.704186,1
23.501229,1
9.929745,1
12.516567,1
27.689439,1
8.731166,1
29.869527,1
9.93797,1
1.780129,1
5.397518,1
3.804488,1
52.119406,1
70.752515,1
4.591863,2
1.316641,1
3.929779,1
14.149849,1
25.437713,1
52.607655,1
71.520354,1
45.545132,1
12.926991,1
27.926343,1
16.144623,1
50.90496,1
28.377212,1
4.484777,1
3.572429,1
18.528018,1
43.64948,2
77.086523,2
5.574588,1
8.081375,1
30.206983,1
47.059443,1
