Response Time,Concurrency (WC1)
669.759917,1
738.345999,2
754.532279,3
875.131561,4
872.108259,5
619.100263,6
800.043788,7
755.678204,8
823.861724,9
836.057934,10
725.847222,11
800.679887,12
726.092386,13
516.863691,14
429.708111,15
547.542046,16
449.77736,17
330.237019,18
244.50527,17
187.945694,14
60.765166,1
27.839042,1
49.31411,1
55.642501,1
61.247508,1
33.413336,1
93.530416,1
180.998111,2
83.686896,3
158.919751,4
56.147161,1
95.478895,1
59.91758,1
47.469391,1
39.00114,1
71.599049,1
27.388064,2
38.791714,1
79.590249,1
107.317923,2
96.385911,1
147.805529,1
151.083096,1
125.173283,2
41.074637,3
86.633084,1
70.558776,2
109.406682,1
77.456386,1
95.634727,2
58.10159,1
60.122697,1
220.509157,2
83.974415,2
78.166966,2
64.513947,2
18.956716,1
81.183693,1
81.762424,1
159.332735,2
42.270097,2
22.647672,1
123.776129,1
40.321055,2
122.683852,1
142.5731,2
90.158886,1
128.249245,1
114.855107,2
67.330613,3
50.487626,2
69.229854,1
68.813405,1
51.407486,1
24.086703,1
103.779932,1
60.016417,1
47.750487,2
51.954644,1
101.033903,2
45.182137,1
71.063587,1
20.570645,1
95.143437,1
74.310003,1
34.382429,2
70.902218,1
66.925747,1
88.184237,1
37.542429,2
50.548186,1
54.744573,1
70.513829,1
30.479829,1
151.159837,1
178.327442,2
58.06288,3
45.642719,1
17.275605,1
48.600075,1
34.628312,1
68.664411,1
101.974261,1
17.357685,2
47.841831,1
56.255279,1
62.40003,1
27.09205,1
137.328715,1
264.784666,2
57.960421,2
57.224462,2
64.295122,1
112.267719,1
58.74839,2
43.199296,1
43.587129,1
84.201917,1
90.647324,1
28.190409,2
51.79114,1
68.817814,1
86.828576,1
101.119714,1
31.630165,2
46.510844,1
70.719896,1
81.394397,1
133.896265,2
84.627313,2
100.809582,1
32.36977,2
183.851021,1
21.418229,2
74.494123,1
159.492393,1
82.392688,2
80.292147,3
33.660464,1
70.91957,2
179.648493,1
60.312428,2
23.713484,3
109.4221,1
117.173821,2
131.152749,2
209.11367,3
34.648876,2
85.233286,1
140.372445,1
107.634273,2
80.088111,2
128.633954,1
32.586004,1
38.539134,1
17.864527,1
123.826615,1
53.031471,2
23.805928,1
53.183224,2
63.564123,1
226.395791,1
105.230939,2
62.674172,2
65.77838,1
40.360231,2
30.849934,1
38.871977,1
27.550639,1
31.422026,1
81.27919,1
237.472512,2
111.330895,2
101.348697,3
56.359612,2
27.009297,1
50.934908,1
75.694192,1
121.660925,2
112.689563,2
59.658534,1
78.385733,1
41.125612,1
70.803926,1
69.570207,1
82.666917,1
20.88575,2
144.75333,1
101.984385,2
97.805712,3
70.910714,1
45.387313,1
63.463442,1
138.8225,2
110.111351,2
53.641318,3
100.307269,1
84.257638,2
103.188094,2
101.958013,1
88.606353,1
14.281652,2
71.796071,1
44.288663,2
45.287081,1
48.609296,1
29.10684,1
28.53811,1
69.089451,1
61.339893,2
12.951299,1
87.207774,1
50.916719,1
