396126784475,396429104542,1
396271797601,396430091560,1
396349844623,396430100269,1
396110495030,396436146258,1
396159816295,396438555503,1
396178016585,396447780096,1
396262775816,396456128425,1
396322774114,396460193243,1
396248827335,396480644065,1
396118529611,396484892197,1
396340785726,396492539096,1
396358045932,396493062804,1
396253863757,396496532595,1
396299189157,396497357890,1
396309888492,396508450953,1
396405050571,396509035304,1
396461342612,396668132682,1
396567944651,396769271878,1
396511561234,396770229412,1
396713851381,396772395118,1
396937666252,396944091306,1
397000773543,397012778773,1
397125256294,397146478276,1
397214074341,397216666825,1
397322800300,397347703013,1
397446020656,397452366988,1
397531028826,397545108688,1
397574148280,397585981408,1
397587018874,397606292233,1
397649563963,397699661049,1
397836317726,397868995640,1
398006043949,398039034543,1
398086176901,398112189459,1
398251884846,398261487854,1
398303709620,398318987907,1
398373142467,398391503981,1
398425113393,398439386479,1
398512868074,398516817663,1
398610713891,398613384500,1
398618361720,398630740262,1
398738258647,398777623700,1
398932244857,398944927104,1
399039590484,399042744901,1
399126785280,399159076563,1
399161810802,399171673802,1
399292486620,399302289353,1
399303048287,399361312405,1
399457821412,399464309718,1
399592208219,399597326762,1
399593078380,399631129863,1
399767245565,399792789932,1
399924936043,399932997884,1
400071443099,400075871960,1
400116885107,400135210311,1
400192417962,400209326316,1
400233043078,400246429651,1
400370997061,400376968083,1
400455277014,400472953115,1
400584508641,400589818003,1
400672848161,400701923101,1
400753600737,400758128944,1
400840572440,400843195023,1
401079325142,401085634695,1
401092053507,401105320362,1
401204131818,401207430174,1
401302722666,401336322578,1
401359035547,401365911330,1
401516979396,401519980417,1
401563356611,401599385404,1
401565291618,401618779500,1
401673168032,401695630891,1
401820382516,401845824089,1
401989480620,402001288187,1
402117579469,402135962836,1
402272324689,402282830353,1
402425598196,402433074055,1
402508531648,402522012993,1
402503051867,402522313643,1
402551224575,402564952430,1
402619355671,402636956019,1
402700496761,402709219648,1
402817518802,402837589401,1
402935866295,402938278879,1
403053694371,403059883443,1
403220318271,403233719242,1
403256588661,403265708260,1
403341255631,403344113795,1
403454418513,403473615298,1
403567365049,403582968804,1
403628745669,403636117401,1
403754537274,403765840627,1
403833413432,403848891840,1
403964764546,403988867879,1
404082939009,404089640758,1
404281289833,404301077252,1
404339653001,404343187928,1
404317844644,404343935599,1
404449947836,404477064698,1
404492729267,404499073942,1
404688746380,404716819509,1
404817592784,404822681885,1
404881550940,404901646476,1
405106890974,405109053804,1
405103386466,405114702168,1
405186275474,405208088238,1
405268029530,405275869319,1
405331460981,405356217996,1
405465452837,405475668171,1
405598336289,405608864304,1
405772933593,405781009675,1
405792288889,405801967939,1
405859224331,405868494821,1
406010916780,406024525549,1
406117967267,406131529775,1
406102182425,406136035125,1
406191574955,406206332140,1
406340833620,406348801268,1
406488051862,406493095468,1
406559789835,406608265661,1
406589927151,406611035516,1
406759238588,406781556714,1
406819868491,406823226888,1
406997719517,407002508525,1
407106628095,407124638683,1
407126911061,407133953100,1
407206362408,407229244836,1
407339091501,407351742390,1
407501138627,407514996275,1
407583777855,407586036932,1
407583614300,407634788480,1
407736537817,407756674929,1
407771052785,407774418638,1
407904001773,407912824916,1
408015891178,408019003295,1
408179340445,408216209601,1
408449466771,408460590698,1
408533514506,408543170430,1
408523698640,408549052969,1
408595726015,408602417376,1
408601286525,408616531560,1
408869775509,408873897760,1
408923327447,408952184360,1
408965905013,408971461854,1
409152818608,409166531286,1
409154192540,409168485379,1
409222897130,409252509799,1
409375238946,409382651408,1
409397133977,409404847947,1
409508823441,409520913694,1
409685785884,409689374190,1
409790538541,409799227548,1
409817176521,409845829826,1
410007348783,410019413152,1
410090292573,410102879376,1
410234787788,410255559475,1
410378922911,410381283187,1
410489970876,410498538469,1
410524253311,410543992367,1
410607842503,410614358579,1
410618273777,410622133922,1
410780120768,410812997258,1
410963782662,411024077716,1
411043103002,411083070328,1
411104101588,411114850431,1
411187228089,411200134245,1
411206405000,411211280136,1
411284232784,411288726480,1
411403389011,411416574981,1
411546829384,411551907463,1
411603142749,411610506483,1
411740554371,411749967400,1
411919251999,411945437223,1
412009479068,412015696320,1
412022131861,412071945161,1
412089584920,412112454751,1
412215560607,412220660635,1
412316814896,412333976011,1
412475277433,412478569715,1
412544606907,412556876008,1
412624813968,412640713306,1
412814082256,412817987446,1
412959790295,412964539186,1
413048147106,413055117656,1
413099838826,413114051966,1
413194119979,413214952456,1
413313689918,413326372203,1
413283188708,413334570880,1
413563914711,413578886763,1
413547330007,413583266010,1
413587939444,413597420629,1
413893704693,413920361710,1
413987208617,413995917928,1
414127145921,414129905572,1
414186824161,414246015552,1
414228229206,414302416816,1
414295811561,414317581922,1
414407796954,414426835344,1
414475506833,414505938380,1
414548661449,414581401549,1
414674967688,414702241508,1
414869239552,414874498551,1
414882495208,414890830383,1
415000171995,415012305326,1
415045697133,415053775470,1
415126838874,415137362473,1
415268567687,415278307772,1
415375324470,415384982255,1
415474681108,415496596128,1
415621405674,415625970034,1
415631453855,415649144154,1
415818820966,415820631591,1
415898017178,415910473128,1
416059652706,416073174547,1
416194293261,416225262873,1
416299166542,416339634626,1
416356009633,416372455507,1
416428729815,416447079703,1
416489920025,416496912013,1
416545879988,416573331054,1
416667716046,416669418152,1
416878150288,416890358038,1
416888496259,416949546270,1
416936313473,416953799652,1
417046510894,417058419810,1
417163539023,417176970956,1
417208666806,417224313350,1
417322849302,417334441817,1
417439777336,417444214226,1
417492447939,417545043899,1
417745015297,417762891168,1
417738932624,417764172504,1
417863583766,417883135538,1
417981306226,417987596403,1
418039559565,418048782582,1
418125246425,418145091265,1
418233353532,418269213440,1
418365408149,418367331432,1
418456880634,418474159295,1
418619065152,418624233207,1
418612321325,418627695994,1
418758736848,418776482698,1
418815551337,418837178719,1
419088697262,419102075862,1
419235029050,419246830240,1
419270593552,419279607563,1
419356059423,419367914916,1
419428126748,419430784720,1
419530712900,419566920544,1
419572469718,419587421839,1
419575774521,419604110621,1
419753408994,419770952256,1
419835264401,419850601050,1
419928558104,419949898096,1
419961744710,419970915452,1
420153928339,420173612709,1
420229919856,420234999191,1
420337907712,420357810485,1
420394017244,420403264056,1
420457829912,420472714311,1
420602020006,420624813215,1
420711120059,420720419604,1
420855003277,420859982419,1
420962221338,420976031612,1
421070085137,421084064331,1
421250910916,421268499062,1
421390506092,421412910569,1
421420932435,421421872729,1
421456456953,421461799555,1
421558094880,421590431576,1
421573859901,421608812961,1
421790842144,421796129100,1
421792171403,421844560941,1
421913895304,421918937398,1
422037473422,422049257189,1
422199865313,422215363660,1
422347815935,422368493446,1
422378518812,422433374259,1
422493112489,422496031830,1
422663676704,422680036154,1
422652210987,422749214162,1
422805406545,422820992580,1
422882258752,422885497264,1
422974561965,422977243717,1
423137346229,423145991450,1
423171212615,423173352509,1
423209545127,423242703866,1
423473924181,423495299254,1
423524737708,423528712015,1
423600457090,423607655601,1
423593713672,423676101645,1
423719692119,423727126195,1
423792147010,423815219484,1
423960486432,423992971555,1
424103555380,424119807513,1
424222685155,424265006958,1
424367090395,424371634542,1
424383727300,424396827995,1
424400986715,424411639991,1
424465814119,424483786304,1
424647665589,424660930839,1
424753123370,424758914604,1
424826773491,424846108425,1
424936827700,424952224043,1
425006756884,425034907546,1
425137612167,425165255828,1
425237367254,425256172764,1
425309746983,425346506823,1
425377097321,425404938634,1
425541876732,425551960866,1
425730775075,425736592414,1
425826209664,425830821762,1
425876518497,425877565078,1
426060208603,426083723462,1
426109444825,426126884297,1
426175765153,426197396372,1
426228625424,426252376597,1
426400603962,426409015693,1
426408888446,426415955047,1
426571525423,426592028179,1
426808365268,426814523986,1
426817340210,426827224856,1
426948554684,426965572918,1
427007530641,427012682285,1
427138392626,427156314343,1
427156231723,427162011007,1
427276056334,427277856413,1
427377605711,427394291574,1
427448056928,427455507290,1
427486388093,427491322228,1
427607671822,427616664915,1
427728631229,427753567134,1
427811055206,427829413404,1
428000915292,428006156086,1
428072492257,428086089551,1
428154025893,428157045189,1
428300089352,428301530378,1
428342597434,428354003645,1
428386379521,428400964379,1
428526803887,428572464363,1
428649401979,428683814739,1
428795684796,428801104337,1
428873868659,428883668570,1
429005022291,429028916330,1
429111120656,429139487784,1
429236694160,429246554515,1
429262982174,429313597035,1
429372926357,429382567275,1
429507271739,429519445243,1
429660588972,429662062520,1
429674643496,429702054704,1
429804356785,429833409044,1
429825244544,429845732372,1
429989032825,430008064267,1
430079768557,430129376046,1
430216562596,430217780420,1
430254407126,430259046777,1
430368868002,430400645169,1
430433661729,430438052020,1
430627232444,430643917269,1
430613178331,430650444239,1
430845288232,430858015948,1
430925100635,430926774602,1
430964702327,430970597736,1
431080195751,431116166151,1
431140618114,431143180970,1
431323183038,431353627969,1
431383569890,431395327803,1
431522747287,431543317508,1
431585142192,431614814046,1
431661310395,431666323053,1
431883133163,431925500343,1
431942578944,431958885003,1
432060889683,432074999769,1
432109501888,432117825508,1
432176113416,432202418427,1
432385326451,432400392504,1
432407684953,432437808122,1
432571661517,432585272193,1
432609845069,432616939054,1
432684664229,432693464491,1
432841364609,432850339659,1
432866610525,432878167321,1
432914087626,432915865627,1
433029980209,433058692712,1
433138775455,433140828900,1
433248679015,433263461224,1
433341499879,433360563051,1
433409310679,433430936696,1
433494448921,433500328780,1
433699070207,433706205611,1
433753178206,433783798999,1
433800350026,433821264288,1
433924926434,433941484668,1
434019190639,434061095225,1
434102090057,434127442617,1
434268554786,434292703534,1
434306882600,434309665595,1
434403731957,434471371207,1
434510332724,434522670661,1
434578184975,434601738751,1
434755670375,434795070760,1
434787942970,434814839637,1
434892291444,434894578921,1
435080668723,435121002919,1
435186843815,435192502798,1
435254357482,435298324111,1
435338508255,435340927585,1
435422309828,435440932479,1
435536999269,435539222432,1
435581473089,435605430610,1
435740354004,435742964726,1
435826455548,435832665882,1
435904130869,435948627854,1
436105206782,436109121151,1
436126885093,436145412665,1
436187440291,436207352292,1
436340580747,436342066284,1
436536551904,436538253941,1
436545138202,436594599514,1
436616064470,436653301117,1
436845689763,436849410297,1
436917219213,436951614938,1
437013288179,437021979439,1
437131463215,437146706138,1
437245603051,437283268276,1
437445637926,437461338525,1
437473134159,437486993698,1
437510786111,437518253047,1
437621282947,437637271296,1
