Response Time,Concurrency (WC1)
10.719395,1
7.994616,2
8.010677,3
44.367645,1
3.814752,2
20.282511,2
65.571863,3
153.579065,2
72.066702,3
83.87056,4
85.536029,5
85.216982,5
72.460054,3
69.295125,2
73.847239,3
123.910169,4
98.090406,4
105.514847,5
105.329957,6
26.423308,6
155.583538,7
100.137726,8
148.704828,9
175.200736,8
155.759537,8
155.662936,7
115.898808,6
105.199364,5
109.915647,6
129.679445,7
124.256339,6
149.653539,5
175.89022,6
145.244087,7
169.458273,8
151.864183,8
182.206402,9
163.71299,9
137.640093,9
147.806204,9
124.766959,10
109.109374,11
183.02187,12
132.901583,11
150.263981,9
136.802656,10
216.032777,5
144.806721,6
188.080044,7
220.084151,8
155.873599,8
155.304408,8
49.554986,3
80.537827,4
94.182013,5
115.910973,4
123.168218,5
108.033473,6
121.313269,7
118.092552,7
127.939374,8
81.843903,7
78.995228,8
57.809956,8
136.20216,2
39.016413,3
85.644264,2
94.004024,3
124.665375,4
114.517545,5
41.011627,3
39.000557,4
37.425353,5
36.888563,1
136.904954,2
27.06369,3
149.860583,2
22.520181,2
45.550401,3
13.9182,4
30.340525,3
13.199055,2
2.138288,2
18.328549,1
33.30568,1
11.500487,1
20.163919,1
2.248084,2
16.594802,1
1.923566,2
14.113342,1
60.811409,1
20.311536,2
12.096161,1
35.197801,1
27.287903,1
60.491439,1
33.24062,2
82.970314,3
62.808456,4
51.739125,3
57.150654,2
103.906514,1
14.019262,2
140.7593,2
100.438444,3
88.948905,3
34.669506,3
50.822969,4
104.279381,4
51.226592,3
43.72988,3
50.325265,3
87.244503,3
44.160212,2
28.822254,3
30.510283,1
27.713863,1
10.590664,1
25.438863,1
7.872972,2
19.528713,1
2.5652,1
23.362633,1
15.46671,2
20.962159,2
109.47949,1
7.926694,2
37.367358,2
14.671192,1
20.456146,1
37.867782,2
42.137299,3
37.453432,3
6.624453,3
12.502687,2
66.827009,1
49.715254,2
83.732068,2
82.949164,2
47.934571,3
21.595973,3
54.909728,3
90.296274,2
29.571825,2
64.876333,1
49.64314,2
14.874447,1
14.215808,2
46.530921,1
39.406107,1
7.184913,2
154.343025,1
35.037157,2
24.566151,3
13.843632,3
34.062385,2
61.869035,1
3.645977,2
20.924477,3
11.159094,2
6.220057,2
17.008213,1
12.715716,2
27.817449,1
9.247885,1
43.54618,1
18.004621,2
3.724201,1
109.338128,1
8.920261,2
33.765089,2
22.403278,1
6.143392,2
34.851659,1
96.566263,2
63.839466,2
48.980875,3
36.941891,4
71.545304,4
0.911784,2
27.572953,2
117.68591,2
29.723864,2
4.833433,2
9.274377,1
0.872892,1
21.830162,1
7.19962,1
3.509339,1
14.399837,1
16.263092,1
42.510514,1
52.930523,1
68.814507,2
82.027822,3
81.605399,4
40.103441,4
161.745465,3
58.717356,2
5.017197,3
16.714562,2
96.88807,2
110.077866,2
14.15877,3
9.247137,3
19.787217,2
26.54981,1
22.849279,2
110.721623,1
3.153087,2
45.496464,1
57.274738,2
116.970284,3
97.785629,4
114.529326,5
88.360003,4
29.957748,4
65.867885,2
53.040445,2
46.051044,3
43.943311,2
39.291142,3
2.953391,3
41.873761,1
5.220404,2
38.564038,1
27.841506,1
15.527685,2
21.71635,1
13.202679,1
41.812625,2
14.572327,2
16.652603,1
27.584758,2
28.969259,2
23.865632,2
35.80367,1
24.207898,1
27.207147,2
49.911595,1
27.370429,2
142.668945,1
11.253977,2
35.691094,2
32.989759,3
29.210084,2
18.442337,1
10.014505,1
32.438836,1
47.878314,2
68.097747,2
38.428019,3
9.089638,3
6.953048,3
11.360456,1
5.189118,2
1.648293,3
34.351835,1
42.945949,2
41.623436,2
47.715462,3
37.223343,3
24.838561,2
28.156669,1
48.801475,2
75.717613,1
30.244684,2
37.850366,3
39.3773,2
21.909758,1
15.410185,2
49.377814,2
19.260905,2
16.93796,2
34.306291,1
0.844619,2
10.36855,3
2.714821,1
6.753224,1
9.67062,1
28.361249,2
7.547154,1
12.298258,1
8.4967,1
42.716537,1
42.95806,2
42.142807,1
10.597936,2
23.482365,1
2.133859,2
55.372231,1
39.93656,2
37.152964,3
123.887252,2
33.97396,2
61.438945,2
69.817131,3
40.34207,4
22.247657,1
52.070353,1
29.308886,2
42.687924,1
43.567587,2
9.700175,1
2.762409,1
38.00767,1
19.977542,2
114.038438,1
6.078189,2
8.460098,2
3.062001,2
21.388781,1
6.657149,2
1.05838,1
4.062315,1
38.944525,2
42.284743,1
15.546793,2
5.67582,1
2.127275,1
8.388208,1
30.195268,1
4.660642,2
73.626287,1
33.19528,2
14.214474,2
12.815942,2
9.890183,1
0.435118,2
52.507122,1
5.473702,1
25.114597,1
15.59164,1
11.192289,1
3.580956,1
41.322212,1
10.748121,2
125.645862,2
23.863543,2
23.072216,1
55.839786,1
69.28481,2
49.83204,3
63.323523,3
10.190376,2
37.45505,3
5.792449,3
20.40487,1
11.437353,2
26.631754,1
41.976442,1
29.46324,2
2.109071,3
3.424646,1
28.986474,1
2.350833,1
52.225519,1
5.950496,2
23.341731,2
58.190815,1
32.571807,2
9.225586,1
17.166906,1
10.467486,1
11.841043,2
22.965138,3
7.004099,1
17.552401,1
25.51455,2
31.671234,1
45.090788,1
37.022646,2
10.669282,1
102.706393,2
47.004588,2
53.474173,3
50.203606,1
5.909926,2
57.721751,1
1.078434,2
9.174266,1
25.116787,1
11.982057,1
7.981471,2
2.144858,1
37.043797,1
25.376961,2
16.980777,3
32.608111,3
42.951918,2
31.358616,1
33.610853,2
8.1352,1
35.174022,1
35.274306,1
29.619923,1
23.326023,2
23.501908,1
25.709154,1
60.044634,2
19.366048,1
50.509384,1
32.96403,2
7.089992,3
64.31724,1
1.749341,2
4.712077,2
11.16631,2
7.0758,1
30.973039,1
4.285409,1
16.063244,1
2.858951,1
12.176784,1
29.346539,1
28.489218,1
11.256803,2
4.396588,1
55.238949,1
11.857622,1
1.941019,1
4.437162,1
12.152116,1
68.95172,1
10.706059,1
28.790871,2
25.13094,1
12.625821,2
13.72332,1
20.366996,2
13.828991,1
4.315456,1
48.836398,1
31.506651,2
1.901539,2
18.023082,1
5.345954,2
9.10706,1
13.811959,1
8.748922,1
1.579598,2
1.579913,1
51.526448,1
33.780634,2
0.662559,1
32.136567,1
37.846615,2
30.485681,2
62.683953,2
14.557383,2
10.403079,2
0.939187,1
2.322165,1
39.796646,1
4.296986,2
44.175446,1
99.500584,2
6.549753,2
28.901269,1
85.527554,2
45.418115,2
32.869441,3
30.528043,3
6.598711,1
41.689873,1
51.977789,2
16.76578,3
27.015314,4
2.007514,1
40.571761,1
38.125549,2
65.71594,2
6.560307,2
23.061069,2
60.81886,1
28.385074,2
19.429187,1
7.543598,1
1.444806,2
13.835087,1
2.993436,1
32.670086,1
93.358655,2
4.681895,2
33.726018,1
29.913765,2
13.700388,1
36.109297,1
17.465165,2
48.794004,3
1.147801,1
19.005932,1
6.922089,1
24.870303,1
24.215314,2
33.495148,1
6.811357,1
8.266474,1
3.902793,2
42.500898,1
11.895772,2
51.908583,1
36.712913,2
37.122884,3
16.170628,4
13.071694,1
8.348332,1
35.738499,1
0.890228,1
27.721904,1
8.944633,1
60.956183,2
35.767807,2
4.994655,1
3.577077,2
28.773843,2
3.720786,1
0.893549,1
7.147292,1
23.605902,1
3.836017,2
2.66883,1
16.767182,1
53.091895,1
83.622698,2
60.839739,3
22.560043,1
35.382009,2
5.090995,1
81.879333,1
31.067412,2
42.844593,3
84.703261,4
7.739403,1
43.302653,2
20.160966,1
30.109027,2
31.637401,3
35.396932,3
20.770069,1
28.792176,2
39.640988,1
82.393552,2
70.521417,2
55.591428,3
48.52328,3
21.345003,2
9.804151,1
0.743908,1
8.411937,1
5.268294,1
40.557966,1
21.274484,1
20.245389,1
21.849335,1
16.992616,1
20.614889,1
64.792037,1
0.791597,2
68.129633,2
8.98904,2
10.563548,1
117.984937,1
72.614198,2
36.572428,2
36.122946,3
132.153831,4
3.285982,2
41.455406,1
41.012007,2
59.672224,3
56.863957,2
43.104197,3
1.632406,1
79.120918,1
11.762075,2
23.677992,3
20.734392,1
1.756941,1
25.398987,1
48.24844,2
29.976352,2
9.110212,1
28.565247,1
107.460219,1
33.24723,2
5.160241,1
14.737365,1
4.050963,2
25.833586,1
16.20052,1
65.361331,1
19.779623,2
52.427764,1
7.170529,2
12.374563,1
20.507571,1
43.413289,2
11.261848,2
64.479386,1
44.989162,1
74.016004,2
29.408868,2
4.830677,2
37.535725,1
35.035539,1
6.069129,1
21.480866,1
57.837601,2
0.59303,2
16.964326,2
66.904899,1
0.51641,2
46.797126,2
12.066771,1
59.091794,2
59.481981,2
61.224722,2
13.589919,2
17.654798,2
7.325065,1
31.547116,1
73.749453,1
154.917343,2
13.89939,2
17.324844,2
3.073475,2
131.435616,2
40.749027,2
44.838495,3
20.455207,4
70.988675,2
27.87699,2
22.893346,1
10.003029,2
9.775515,3
14.401586,1
7.11081,2
39.828714,1
0.414686,1
7.696677,1
2.668249,1
61.13541,1
83.919564,1
6.954174,2
19.725453,2
13.821958,2
22.666873,1
42.297964,1
33.074791,2
28.870667,3
7.886425,3
7.147305,3
3.20296,1
2.55234,1
69.02014,1
6.42218,2
23.751779,2
9.63079,3
27.240754,1
12.483439,1
2.228239,1
7.038274,1
23.512755,1
8.358579,1
2.957584,1
11.006705,1
9.878205,2
24.200342,1
20.874512,2
35.534489,1
16.293158,2
17.830095,3
35.247074,1
103.740385,2
17.753731,2
15.720199,3
36.328506,1
17.535031,2
0.614828,1
13.244399,1
122.655157,1
42.370798,2
23.522905,3
89.595752,2
51.443977,3
133.227311,3
42.700276,3
77.371291,3
101.202702,3
54.012033,4
60.861707,5
38.420565,2
38.33706,3
52.095006,3
31.774834,2
33.389675,2
48.449854,3
