Response Time,Concurrency (WC1)
22.854623,1
136.801442,2
129.923005,3
117.719618,4
160.223848,5
323.4071,6
215.921219,7
403.259453,8
373.874646,9
315.745606,10
272.830769,11
338.496213,12
412.286169,13
468.077365,14
706.464988,15
494.154249,16
313.740131,17
493.082477,18
437.834545,19
488.238266,20
541.173351,20
698.393568,18
487.654364,18
510.526986,18
534.506657,18
412.768317,15
387.662825,15
421.984035,13
357.418958,13
301.095267,11
412.135861,12
297.248739,12
301.178955,12
205.009056,9
158.179214,9
149.235667,10
197.072546,7
116.527354,8
181.93175,9
150.581362,10
67.25298,4
87.878264,4
76.842163,2
194.060345,3
101.600583,2
116.274129,3
49.434457,4
34.311622,1
62.006007,2
32.29313,2
82.225196,1
81.087262,2
131.776664,2
66.026898,2
118.569436,3
38.595618,2
42.315431,2
92.176465,1
96.055356,2
57.319397,1
38.445445,1
31.564612,2
134.59166,1
110.861628,2
83.627299,3
151.83004,4
90.788445,2
31.828369,3
21.323822,1
18.310255,1
128.834963,1
17.694622,2
61.054708,1
113.11775,2
101.670683,3
61.170627,2
88.363754,1
73.2734,2
85.672785,3
95.108491,4
53.227604,1
84.541508,1
78.904432,2
41.451254,3
66.0382,1
36.308846,1
35.617247,1
66.970183,1
128.158311,2
44.278259,3
117.453141,2
43.96911,2
35.467796,3
114.631636,2
88.626317,2
100.701261,3
65.914702,2
72.671436,1
78.841871,2
127.843189,2
103.327956,2
128.8671,2
107.932841,3
60.213477,3
57.87544,3
84.85089,2
116.694149,2
64.776491,2
94.069821,3
126.717012,2
111.185513,3
64.741588,2
33.988381,2
66.234511,2
17.244749,2
172.484828,1
188.254409,2
166.056708,3
123.565499,4
67.226298,4
53.976127,1
49.150341,2
140.400353,1
33.895578,2
22.683874,2
145.396393,2
134.677864,2
99.272083,3
49.56216,3
62.118551,2
15.299625,2
25.595785,1
144.898981,1
115.259962,2
121.872144,3
51.796651,4
50.051391,3
173.396937,1
53.432152,2
52.106514,3
70.251341,1
31.367993,2
68.889876,1
33.507477,1
46.494705,1
37.095513,2
92.066054,1
35.042558,2
102.86446,3
58.613971,2
111.706809,3
86.813457,2
54.738438,3
69.828988,3
58.927449,2
32.101219,2
22.946988,1
51.453202,1
82.108511,1
31.317252,2
151.726902,1
46.665563,2
98.819851,3
54.936286,2
103.006359,2
96.110013,2
83.258007,2
46.499576,2
43.99187,3
28.200693,1
56.59683,1
57.868874,2
174.522648,2
20.408416,2
16.722713,2
84.887964,2
56.965515,2
39.936601,2
110.930469,1
146.522815,2
125.716216,2
90.922654,3
59.864631,3
47.134765,3
169.478397,1
66.110138,2
78.405402,3
105.668953,3
62.959249,3
112.78704,1
130.596324,2
179.381466,3
44.259447,3
58.416876,2
51.666869,2
46.639863,1
31.837481,2
64.824437,1
64.89808,2
123.927489,3
79.30243,2
40.397325,3
82.659478,1
77.533317,2
29.997022,2
75.144581,1
103.387789,2
49.639196,2
58.517206,3
33.542927,2
205.20512,1
144.139677,2
55.266528,3
79.743384,3
105.489214,2
102.115809,2
42.779254,2
71.183122,1
83.309309,2
113.005799,3
48.187529,3
254.819611,1
35.923113,2
111.931695,2
201.306581,3
154.150344,4
111.425011,4
79.178089,5
58.836414,5
20.50832,1
79.72623,1
83.995588,2
53.110128,2
22.523679,1
40.738749,1
120.874436,2
41.304678,2
99.952543,2
65.90511,2
86.092238,3
25.78641,1
90.299357,1
