Response Time,Concurrency (WC1)
45.458465,1
16.87608,2
34.922571,3
19.954494,4
38.669456,5
65.214266,5
23.413709,6
45.634697,6
59.971943,7
73.89817,6
81.606048,7
122.6886,6
111.333803,7
118.32303,8
106.896039,9
118.654653,9
129.465535,9
97.899856,10
99.86384,11
93.92704,11
146.981648,12
128.781569,11
189.149057,7
163.088193,4
74.709811,3
55.861852,2
4.351939,2
12.504709,1
3.390869,1
12.18485,1
20.498781,1
61.17686,1
2.724958,2
9.302062,1
18.589857,1
1.220526,2
7.652981,1
5.934975,2
5.984106,1
20.620795,2
8.539558,1
18.484755,1
0.824735,1
34.447997,1
4.368433,2
25.013473,1
43.305062,1
14.960849,1
19.355644,1
4.30784,1
55.490234,1
8.780034,2
5.267,1
18.787337,1
11.056691,1
17.075456,1
5.535784,1
36.020819,1
17.884692,1
68.13097,1
14.681254,1
33.797704,1
8.19136,1
13.16033,1
23.052328,1
41.280862,1
18.034733,1
12.708055,1
23.098123,1
15.974326,1
35.705867,1
10.875907,1
7.555836,1
2.080506,1
3.486169,1
2.166626,1
14.543237,1
28.379519,1
17.141091,1
11.70329,2
5.425434,1
12.803004,1
93.971779,1
3.903099,2
27.026815,2
1.852428,1
4.313812,1
14.563922,1
22.926939,1
44.500012,1
13.61585,1
1.220612,1
4.312716,1
2.035022,1
5.331825,1
10.70416,1
25.924863,1
2.209911,1
36.12943,1
5.252124,1
13.825171,1
9.562785,1
6.174221,1
17.229376,1
19.633923,1
43.873718,1
5.890977,2
16.721598,1
11.641438,1
42.738709,1
4.076136,1
16.5235,1
10.253057,1
5.616845,1
16.60868,1
7.95554,1
1.146354,1
12.078241,1
26.304536,1
32.329615,1
8.244932,1
13.124867,1
7.140018,1
11.286698,1
17.021369,1
8.684042,1
12.434061,1
1.555801,1
11.284944,1
32.341463,1
30.174149,1
3.759427,2
14.163619,2
5.641814,1
7.946762,1
2.525065,1
2.476035,1
15.043669,1
35.302447,2
24.37066,3
3.729911,1
17.568574,1
24.547148,1
9.562397,1
6.579815,1
17.520679,1
22.295062,1
8.102906,1
20.898688,1
55.404486,1
12.984777,2
42.370084,1
1.261541,1
3.870679,1
36.653604,1
11.440552,1
32.654714,1
26.620292,1
8.135832,2
27.073375,3
52.500188,1
1.429775,2
2.694648,1
7.008791,1
3.625337,1
1.333012,1
6.372911,1
65.093573,1
39.406817,1
19.59111,1
27.073786,1
11.442905,1
0.998865,1
2.420744,1
25.531247,1
2.590348,1
4.044674,1
2.280766,1
5.05388,1
2.686203,1
15.405159,1
25.965141,1
6.662199,1
3.934553,1
5.07525,1
15.229555,1
16.699035,1
37.738807,1
4.760453,2
5.825242,1
20.27266,1
17.466945,1
4.056262,1
11.27849,1
19.595999,1
9.393142,1
3.609945,1
29.005772,1
21.712705,1
51.972225,2
43.881135,1
2.514908,1
30.304623,1
17.769854,1
11.89205,1
6.820137,1
21.346214,1
5.012918,1
28.450899,1
38.188767,1
16.876398,1
21.997059,1
10.956213,1
2.725869,1
38.71145,1
18.24515,1
2.699199,1
16.085393,2
21.11821,1
1.515675,2
2.072731,1
14.693411,1
1.564085,1
44.42897,1
12.128446,1
16.14017,1
17.257681,1
2.483026,1
7.02625,1
32.576707,1
7.009141,1
4.790633,1
6.407663,1
4.62143,1
16.684656,1
11.821371,1
6.297927,1
1.449676,1
17.896196,1
2.976639,2
18.3601,1
1.855221,1
16.995412,1
19.688731,1
16.663616,1
4.428863,1
23.964365,1
6.498314,1
1.527389,1
29.483973,1
15.50685,1
24.551804,1
9.484062,1
0.851619,1
19.714317,1
35.030922,2
47.656957,1
50.296091,2
49.38345,3
11.149833,1
11.856565,1
10.524839,1
15.306392,1
33.059588,1
20.002415,1
10.583133,1
32.557455,1
1.685428,1
11.711741,1
11.610828,1
1.733867,1
6.699686,1
7.350009,1
8.562428,1
34.790346,1
13.144317,1
10.908484,2
5.608664,1
1.345307,1
3.340365,2
17.599731,1
0.616295,1
24.20081,1
12.652968,1
50.943986,1
0.667367,1
5.589393,1
31.909656,1
11.514803,2
24.242318,1
3.988664,1
5.165303,1
11.144782,1
9.437263,1
7.62351,1
4.992207,1
34.372891,1
3.699419,1
15.891902,1
30.48731,1
8.8631,1
19.905404,1
23.968648,1
5.023238,1
7.996078,1
5.684554,1
7.010708,1
34.127252,1
25.642317,1
9.698838,1
8.093417,1
9.952566,1
20.586994,1
4.183223,1
29.19682,1
70.268712,1
4.512905,2
4.460078,2
85.867359,1
5.509602,2
0.856586,2
37.32578,1
23.509168,1
14.860741,1
17.534618,1
23.717976,1
5.909078,1
8.04424,1
