Response Time,Concurrency (WC1)
10.014534,1
43.852001,1
79.041501,2
51.752646,3
19.904808,4
72.023677,2
125.397438,2
72.099424,3
110.697729,4
116.262089,5
118.785597,5
152.171674,6
174.840347,7
156.355988,8
192.392851,9
212.247285,10
228.739659,11
209.474668,11
141.011961,8
351.349504,9
251.78436,9
177.648108,6
160.552167,4
232.070885,5
161.977892,6
156.806691,7
200.198033,7
182.74371,7
155.980211,8
105.583224,7
113.555343,3
107.476527,2
93.526267,3
130.572898,4
81.115338,5
134.552663,6
24.21687,3
84.039793,3
39.288156,2
30.672248,3
5.035513,2
31.435739,1
1.468653,1
24.104125,1
14.727709,2
29.449447,3
11.23713,4
2.236164,1
25.917773,1
7.72562,2
17.33569,1
21.698951,1
53.740863,1
30.197139,2
1.375197,1
53.905373,2
5.242449,1
62.910038,1
51.584761,2
30.035076,1
20.846775,1
11.602481,1
45.041351,1
27.763482,2
17.480355,3
80.604329,1
65.794395,2
5.913439,2
8.563473,1
0.423772,1
4.079014,1
34.404436,1
24.488691,1
39.811628,1
51.200479,2
30.767103,1
17.820409,1
44.637464,1
18.965957,2
23.486705,2
17.135153,1
49.991189,1
62.011672,2
16.689143,2
18.32059,1
16.206938,1
22.543126,1
23.480455,1
65.018629,1
18.625658,2
17.966741,1
21.741958,1
19.996861,2
23.658997,1
19.359235,2
50.016886,1
12.22363,2
42.369601,1
8.81957,1
35.930365,1
15.536309,1
71.194876,2
30.248448,2
5.529523,2
8.61122,1
19.483603,1
53.846793,1
30.54079,2
57.237447,1
19.516122,1
0.70542,1
47.396152,1
12.995783,2
1.916621,1
9.597665,1
112.343062,1
28.61913,1
2.532756,1
30.583816,2
10.482337,2
22.385266,1
43.038313,1
8.002325,1
16.129716,1
9.467799,1
61.475204,1
74.818852,2
47.490362,3
13.042874,1
13.176363,1
4.379279,2
3.665333,1
95.178994,1
72.466439,2
33.973222,1
27.05299,2
31.090588,3
79.95508,1
30.995506,2
0.746211,3
33.719795,1
7.42298,1
22.555717,1
8.663451,1
1.254731,1
16.546773,1
15.586493,1
9.124701,1
24.313048,1
4.914721,2
44.863605,1
7.783783,2
13.954348,1
13.256768,1
20.102379,1
18.629078,2
6.305542,1
23.803954,1
6.286016,1
29.376315,1
107.7007,1
34.360128,2
70.986046,2
12.836189,1
69.573141,1
19.600563,1
16.553845,1
19.816133,2
18.998028,1
16.133645,1
8.336794,1
14.464154,1
3.150358,1
81.658614,1
0.695408,2
11.485705,1
28.583939,1
3.83273,1
26.201101,1
9.230707,1
35.326761,1
26.479474,2
9.128714,1
10.068977,1
38.675829,1
33.357178,1
24.896545,2
21.985657,1
0.939352,2
44.154853,1
26.549541,1
16.098594,2
47.443279,1
22.369309,2
25.233917,1
19.194341,1
23.087622,2
41.717461,1
38.439765,2
23.398546,1
23.507196,1
14.92576,2
52.854318,1
50.671784,1
10.27765,2
10.654239,1
58.18734,2
36.066845,2
31.175698,1
4.933029,1
26.348545,1
27.725901,1
11.348762,2
40.636934,1
18.757222,1
5.101719,1
18.06024,2
54.500153,1
25.699478,2
1.60413,1
5.320129,1
5.721036,1
183.411019,1
35.649822,2
92.458569,2
55.507265,2
57.323549,3
56.220839,4
23.663158,1
9.299481,1
20.250037,1
45.51027,2
13.305394,1
7.186251,1
5.769444,1
