Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,Watts(Utilization of 34.71.67.234),Watts(Utilization of 35.225.83.51),Watts(Utilization of 35.194.16.248),09.04.2021;12:19:42558
0.5,60.0,0,0,0,0.0,0.555,0.02835538752362949,0.10821643286573146,0.15546218487394958
1.5,60.0,57,0,0,0.83,1.502,0.037267080745341616,0.422360248447205,0.9939024390243902
2.5,60.0,56,0,0,0.835,2.488,0.05747126436781609,0.3546511627906977,0.9884393063583815
3.5,60.0,68,0,0,0.8,3.491,0.08522727272727272,0.38202247191011235,0.9832402234636871
4.5,60.0,76,0,0,0.634,4.503,0.0670391061452514,0.36312849162011174,0.9888888888888889
5.5,60.0,68,0,0,0.458,5.501,0.045454545454545456,0.37640449438202245,0.9213483146067416
6.5,60.0,54,0,0,0.394,6.491,0.05747126436781609,0.3657142857142857,0.9542857142857143
7.5,60.0,64,0,0,0.38,7.49,0.07428571428571429,0.3728813559322034,0.9553072625698324
8.5,60.0,63,0,0,0.354,8.497,0.05056179775280899,0.39444444444444443,0.9944444444444445
9.5,60.0,61,0,0,0.345,9.492,0.03977272727272727,0.3793103448275862,0.8806818181818182
10.5,60.0,62,0,0,0.318,10.498,0.05084745762711865,0.37988826815642457,0.7584269662921348
11.5,60.0,49,0,0,0.31,11.494,0.05714285714285714,0.4034090909090909,0.9943181818181818
12.5,60.0,43,0,0,0.712,12.488,0.06285714285714286,0.36,0.9943820224719101
13.5,60.0,59,0,0,0.803,13.495,0.045714285714285714,0.3595505617977528,0.9833333333333333
14.5,60.0,64,0,0,0.759,14.493,0.05084745762711865,0.3615819209039548,0.9775280898876404
15.5,60.0,56,0,0,0.788,15.495,0.05084745762711865,0.3693181818181818,0.9888888888888889
16.5,60.0,80,0,0,0.601,16.492,0.056818181818181816,0.3728813559322034,0.9943502824858758
17.5,60.0,57,0,0,0.473,17.493,0.07909604519774012,0.3728813559322034,0.9887640449438202
18.5,60.0,70,0,0,0.454,18.491,0.05084745762711865,0.3977272727272727,0.9269662921348315
19.5,60.0,65,0,0,0.33,19.494,0.03389830508474576,0.3815028901734104,0.88268156424581
20.5,60.0,56,0,0,0.285,20.493,0.05714285714285714,0.3977272727272727,0.8651685393258427
21.5,60.0,58,0,0,0.324,21.505,0.07865168539325842,0.3888888888888889,0.9060773480662984
22.5,60.0,64,0,0,0.302,22.497,0.034482758620689655,0.3563218390804598,0.9887640449438202
23.5,60.0,50,0,0,0.399,23.508,0.03910614525139665,0.36312849162011174,0.9945054945054945
24.5,60.0,74,0,0,0.399,24.494,0.06896551724137931,0.367816091954023,0.7954545454545454
25.5,60.0,60,0,0,0.256,25.505,0.044444444444444446,0.36666666666666664,0.7790055248618785
26.5,60.0,51,0,0,0.294,26.501,0.04046242774566474,0.36,0.9147727272727273
27.5,60.0,68,0,0,0.332,27.494,0.06358381502890173,0.367816091954023,0.7371428571428571
28.5,60.0,57,0,0,0.25,28.487,0.05113636363636364,0.39655172413793105,0.7528089887640449
29.5,60.0,51,0,0,0.301,29.497,0.03932584269662921,0.3743016759776536,0.9832402234636871
30.5,60.0,71,0,0,0.387,30.498,0.07386363636363637,0.384180790960452,0.8
31.5,60.0,48,0,0,0.307,31.502,0.062146892655367235,0.3672316384180791,0.9887640449438202
32.5,60.0,73,0,0,0.385,32.494,0.040229885057471264,0.36,0.7272727272727273
33.5,60.0,46,0,0,0.272,33.5,0.022727272727272728,0.38764044943820225,1.0
34.5,60.0,59,0,0,0.557,34.488,0.05142857142857143,0.35795454545454547,0.9943502824858758
35.5,60.0,54,0,0,0.529,35.488,0.03428571428571429,0.3728813559322034,0.9943820224719101
36.5,60.0,76,0,0,0.484,36.497,0.0449438202247191,0.3539325842696629,0.8333333333333334
37.5,60.0,62,0,0,0.298,37.494,0.09714285714285714,0.3785310734463277,0.8983050847457628
38.5,60.0,47,0,0,0.373,38.489,0.06179775280898876,0.4034090909090909,0.9887640449438202
39.5,60.0,68,0,0,0.395,39.502,0.03932584269662921,0.37222222222222223,0.8950276243093923
40.5,60.0,61,0,0,0.357,40.5,0.05142857142857143,0.3785310734463277,0.9887640449438202
41.5,60.0,68,0,0,0.349,41.506,0.056818181818181816,0.3559322033898305,0.8268156424581006
42.5,60.0,52,0,0,0.304,42.497,0.045454545454545456,0.3485714285714286,0.8693181818181818
43.5,60.0,61,0,0,0.339,43.491,0.023255813953488372,0.3657142857142857,0.9943181818181818
44.5,60.0,60,0,0,0.381,44.497,0.0449438202247191,0.3539325842696629,0.8156424581005587
45.5,60.0,60,0,0,0.301,45.491,0.03428571428571429,0.4090909090909091,0.8813559322033898
46.5,60.0,56,0,0,0.338,46.49,0.09714285714285714,0.3559322033898305,0.8971428571428571
47.5,60.0,65,0,0,0.334,47.494,0.09090909090909091,0.3651685393258427,0.8994413407821229
48.5,60.0,65,0,0,0.28,48.501,0.045714285714285714,0.3854748603351955,0.8156424581005587
49.5,60.0,63,0,0,0.261,49.499,0.03409090909090909,0.3942857142857143,0.7909604519774012
50.5,60.0,49,0,0,0.294,50.493,0.06896551724137931,0.39204545454545453,0.8806818181818182
51.5,60.0,58,0,0,0.349,51.494,0.0847457627118644,0.3693181818181818,0.9378531073446328
52.5,60.0,71,0,0,0.325,52.507,0.05084745762711865,0.35795454545454547,0.7403314917127072
53.5,60.0,61,0,0,0.221,53.5,0.028735632183908046,0.3942857142857143,0.807909604519774
54.5,60.0,49,0,0,0.314,54.498,0.06857142857142857,0.36,0.8314606741573034
55.5,60.0,64,0,0,0.345,55.492,0.056179775280898875,0.37142857142857144,0.9034090909090909
56.5,60.0,67,0,0,0.285,56.491,0.06936416184971098,0.3743016759776536,0.7821229050279329
57.5,60.0,61,0,0,0.263,57.49,0.11797752808988764,0.384180790960452,0.8361581920903954
58.5,60.0,53,0,0,0.278,58.496,0.06818181818181818,0.4157303370786517,0.7597765363128491
59.5,60.0,52,0,0,0.316,59.493,0.028409090909090908,0.3657142857142857,0.943502824858757
60.5,60.0,68,0,0,0.348,60.501,0.056179775280898875,0.39664804469273746,0.8944444444444445
61.5,60.0,54,0,0,0.339,61.492,0.07471264367816093,0.36,0.9943181818181818
62.5,60.0,54,0,0,0.507,62.492,0.05084745762711865,0.3559322033898305,0.9943820224719101
63.5,60.0,67,0,0,0.432,63.493,0.03954802259887006,0.3728813559322034,0.9329608938547486
64.5,60.0,59,0,0,0.388,64.493,0.040229885057471264,0.3559322033898305,0.9943820224719101
65.5,60.0,60,0,0,0.405,65.498,0.03977272727272727,0.3693181818181818,0.9166666666666666
66.5,60.0,68,0,0,0.364,66.497,0.04519774011299435,0.37640449438202245,0.8361581920903954
67.5,60.0,58,0,0,0.294,67.508,0.08333333333333333,0.3743016759776536,0.9944444444444445
68.5,60.0,57,0,0,0.42,68.496,0.05172413793103448,0.4057142857142857,0.9884393063583815
69.5,60.0,54,0,0,0.425,69.502,0.055865921787709494,0.3707865168539326,0.9666666666666667
70.5,60.0,67,0,0,0.405,70.487,0.06896551724137931,0.3930635838150289,0.9829545454545454
71.5,60.0,63,0,0,0.326,71.495,0.06179775280898876,0.36312849162011174,0.9329608938547486
72.5,60.0,50,0,0,0.353,72.495,0.045454545454545456,0.34831460674157305,0.994413407821229
73.5,60.0,64,0,0,0.509,73.493,0.03409090909090909,0.3806818181818182,0.8764044943820225
74.5,60.0,65,0,0,0.34,74.493,0.045454545454545456,0.3595505617977528,0.8426966292134831
75.5,60.0,54,0,0,0.304,75.499,0.0449438202247191,0.3806818181818182,0.9055555555555556
76.5,60.0,72,0,0,0.352,76.491,0.05714285714285714,0.37209302325581395,0.7885714285714286
77.5,60.0,55,0,0,0.265,77.493,0.07058823529411765,0.3743016759776536,0.9491525423728814
78.5,60.0,53,0,0,0.363,78.489,0.06857142857142857,0.39204545454545453,0.943502824858757
79.5,60.0,63,0,0,0.379,79.489,0.03428571428571429,0.3615819209039548,0.8870056497175142
80.5,60.0,67,0,0,0.269,80.492,0.05084745762711865,0.39204545454545453,0.776536312849162
81.5,60.0,53,0,0,0.266,81.49,0.08,0.36363636363636365,0.847457627118644
82.5,60.0,57,0,0,0.34,82.498,0.05027932960893855,0.3595505617977528,0.9444444444444444
83.5,60.0,71,0,0,0.358,83.495,0.03389830508474576,0.3693181818181818,0.8044692737430168
84.5,60.0,63,0,0,0.359,84.494,0.056179775280898875,0.35795454545454547,0.7191011235955056
85.5,60.0,49,0,0,0.219,85.492,0.03977272727272727,0.3898305084745763,0.9887005649717514
86.5,60.0,60,0,0,0.381,86.499,0.062146892655367235,0.3559322033898305,0.8994413407821229
87.5,60.0,67,0,0,0.313,87.491,0.0898876404494382,0.3657142857142857,0.9375
88.5,60.0,40,0,0,0.359,88.489,0.045454545454545456,0.38636363636363635,0.9943820224719101
89.5,60.0,62,0,0,0.613,89.488,0.03932584269662921,0.3672316384180791,0.9943820224719101
90.5,60.0,77,0,0,0.41,90.507,0.06629834254143646,0.39444444444444443,0.8961748633879781
91.5,60.0,55,0,0,0.341,91.488,0.06936416184971098,0.38285714285714284,0.9195402298850575
92.5,60.0,65,0,0,0.302,92.497,0.06111111111111111,0.3407821229050279,0.8268156424581006
93.5,60.0,49,0,0,0.31,93.504,0.0446927374301676,0.36312849162011174,0.994413407821229
94.5,60.0,66,0,0,0.471,94.497,0.0625,0.3522727272727273,0.9101123595505618
95.5,60.0,52,0,0,0.369,95.493,0.034482758620689655,0.3735632183908046,0.949438202247191
96.5,60.0,62,0,0,0.39,96.494,0.04519774011299435,0.36,0.96045197740113
97.5,60.0,63,0,0,0.359,97.498,0.0847457627118644,0.38202247191011235,0.9888268156424581
98.5,60.0,63,0,0,0.399,98.492,0.05649717514124294,0.3942857142857143,0.9831460674157303
99.5,60.0,50,0,0,0.373,99.494,0.02824858757062147,0.384180790960452,0.9943820224719101
100.5,60.0,63,0,0,0.558,100.492,0.0625,0.3657142857142857,0.9831460674157303
101.5,60.0,67,0,0,0.398,101.49,0.06779661016949153,0.375,0.7921348314606742
102.5,60.0,65,0,0,0.263,102.5,0.044444444444444446,0.34831460674157305,0.7624309392265194
103.5,60.0,58,0,0,0.294,103.496,0.045454545454545456,0.37714285714285717,0.8248587570621468
104.5,60.0,54,0,0,0.313,104.493,0.056818181818181816,0.3502824858757062,0.9888268156424581
105.5,60.0,71,0,0,0.368,105.499,0.05056179775280899,0.37640449438202245,0.9333333333333333
106.5,60.0,48,0,0,0.345,106.492,0.05714285714285714,0.367816091954023,1.0
107.5,60.0,60,0,0,0.436,107.492,0.09550561797752809,0.4124293785310734,0.9273743016759777
108.5,60.0,65,0,0,0.341,108.499,0.05555555555555555,0.39325842696629215,0.8994413407821229
109.5,60.0,60,0,0,0.325,109.496,0.03954802259887006,0.39080459770114945,0.9662921348314607
110.5,60.0,64,0,0,0.335,110.5,0.07909604519774012,0.3707865168539326,0.7921348314606742
111.5,60.0,49,0,0,0.303,111.494,0.07386363636363637,0.36363636363636365,0.9044943820224719
112.5,60.0,68,0,0,0.334,112.509,0.055865921787709494,0.3620689655172414,0.8287292817679558
113.5,60.0,67,0,0,0.288,113.5,0.04,0.39204545454545453,0.8579545454545454
114.5,60.0,48,0,0,0.306,114.489,0.05113636363636364,0.35428571428571426,0.9943502824858758
115.5,60.0,56,0,0,0.462,115.492,0.045454545454545456,0.35795454545454547,0.9943502824858758
116.5,60.0,55,0,0,0.539,116.498,0.125,0.4022346368715084,0.9944444444444445
117.5,60.0,64,0,0,0.461,117.493,0.056818181818181816,0.375,1.0
