Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,Watts(Utilization of 34.69.59.237),Watts(Utilization of 34.123.191.220),Watts(Utilization of 34.68.141.118),15.04.2021;13:53:05216
0.5,0.0,0,0,0,0.0,0.0,0.039923954372623575,0.09552845528455285,0.023255813953488372
1.5,0.0,0,0,0,0.0,0.002,0.047619047619047616,0.057692307692307696,0.038834951456310676
2.5,0.0,0,0,0,0.0,0.003,0.02912621359223301,0.0,0.0
3.5,0.0,0,0,0,0.0,0.003,0.0196078431372549,0.019417475728155338,0.01904761904761905
4.5,0.0,0,0,0,0.0,0.003,0.0784313725490196,0.06862745098039216,0.09900990099009901
5.5,0.0,0,0,0,0.0,0.003,0.02912621359223301,0.00980392156862745,0.009615384615384616
6.5,1.0,0,0,0,0.0,6.5,0.029141104294478526,0.03686635944700461,0.022970903522205207
7.5,1.0,0,0,0,0.0,7.49,0.022598870056497175,0.08522727272727272,0.12
8.5,1.0,2,0,0,0.71,8.489,0.02824858757062147,0.0625,0.06179775280898876
9.5,1.0,1,0,0,0.27,9.494,0.0335195530726257,0.23595505617977527,0.027777777777777776
10.5,2.0,1,0,0,0.295,10.193,0.09322033898305085,0.09401709401709402,0.058823529411764705
11.5,2.0,4,0,0,0.317,11.092,0.01910828025477707,0.0759493670886076,0.07643312101910828
12.5,2.0,1,0,0,0.252,12.056,0.011627906976744186,0.07602339181286549,0.11695906432748537
13.5,3.0,3,0,0,0.297,13.059,0.08333333333333333,0.0893854748603352,0.0625
14.5,3.0,4,0,0,0.285,14.353,0.02109704641350211,0.042735042735042736,0.06779661016949153
15.5,4.0,3,0,0,0.28,15.407,0.021052631578947368,0.0797872340425532,0.08465608465608465
16.5,4.0,4,0,0,0.308,16.415,0.027932960893854747,0.09497206703910614,0.055248618784530384
17.5,5.0,5,0,0,0.271,17.415,0.011363636363636364,0.11864406779661017,0.14606741573033707
18.5,5.0,3,0,0,0.314,18.325,0.031055900621118012,0.1375,0.17391304347826086
19.5,6.0,6,0,0,0.327,19.324,0.022727272727272728,0.16201117318435754,0.16111111111111112
20.5,7.0,9,0,0,0.287,20.424,0.07142857142857142,0.16666666666666666,0.105
21.5,7.0,6,0,0,0.297,21.525,0.015306122448979591,0.1377551020408163,0.1919191919191919
