Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,Watts(Utilization of 34.69.59.237),Watts(Utilization of 34.123.191.220),Watts(Utilization of 34.68.141.118),15.04.2021;13:22:47116
0.5,20.0,0,0,0,0.0,0.499,0.03333333333333333,0.0784313725490196,0.13877551020408163
1.5,20.0,25,0,0,0.705,1.507,0.11864406779661017,0.6457142857142857,0.8238636363636364
2.5,20.0,29,0,0,0.429,2.513,0.35195530726256985,0.3128491620111732,0.48044692737430167
3.5,20.0,20,0,0,0.285,3.486,0.11695906432748537,0.3430232558139535,0.3815028901734104
4.5,20.0,19,0,0,0.279,4.461,0.17543859649122806,0.6569767441860465,0.41954022988505746
5.5,20.0,22,0,0,0.295,5.443,0.04046242774566474,0.4367816091954023,0.4514285714285714
6.5,20.0,22,0,0,0.301,6.525,0.046875,0.37628865979381443,0.41414141414141414
7.5,20.0,19,0,0,0.274,7.48,0.10650887573964497,0.36904761904761907,0.47023809523809523
8.5,20.0,19,0,0,0.274,8.484,0.022598870056497175,0.3898305084745763,0.37988826815642457
9.5,20.0,18,0,0,0.303,9.451,0.07647058823529412,0.4502923976608187,0.4327485380116959
10.5,20.0,20,0,0,0.282,10.453,0.03409090909090909,0.45,0.4022346368715084
11.5,20.0,22,0,0,0.297,11.469,0.05027932960893855,0.34269662921348315,0.37362637362637363
12.5,20.0,18,0,0,0.278,12.44,0.01764705882352941,0.36257309941520466,0.4418604651162791
13.5,20.0,23,0,0,0.199,13.457,0.08839779005524862,0.292817679558011,0.4696132596685083
14.5,20.0,20,0,0,0.193,14.492,0.02702702702702703,0.372972972972973,0.518918918918919
15.5,20.0,18,0,0,0.183,15.445,0.03592814371257485,0.5119047619047619,0.38235294117647056
16.5,20.0,23,0,0,0.181,16.49,0.03208556149732621,0.3279569892473118,0.41935483870967744
17.5,20.0,20,0,0,0.182,17.48,0.0847457627118644,0.3465909090909091,0.3657142857142857
18.5,20.0,20,0,0,0.161,18.483,0.027932960893854747,0.3595505617977528,0.398876404494382
19.5,20.0,19,0,0,0.168,19.44,0.10588235294117647,0.3588235294117647,0.35294117647058826
20.5,20.0,20,0,0,0.177,20.448,0.0335195530726257,0.36312849162011174,0.3888888888888889
21.5,20.0,19,0,0,0.183,21.462,0.055865921787709494,0.40555555555555556,0.5166666666666667
22.5,20.0,21,0,0,0.193,22.476,0.03314917127071823,0.29444444444444445,0.44751381215469616
23.5,20.0,19,0,0,0.177,23.475,0.05649717514124294,0.38764044943820225,0.35
24.5,20.0,20,0,0,0.181,24.458,0.028735632183908046,0.3142857142857143,0.5114942528735632
25.5,20.0,21,0,0,0.19,25.454,0.04519774011299435,0.5141242937853108,0.48044692737430167
26.5,20.0,21,0,0,0.18,26.463,0.0446927374301676,0.35555555555555557,0.45555555555555555
27.5,20.0,20,0,0,0.171,27.473,0.12849162011173185,0.39106145251396646,0.5307262569832403
28.5,20.0,19,0,0,0.206,28.458,0.045714285714285714,0.45714285714285713,0.5284090909090909
29.5,20.0,20,0,0,0.176,29.444,0.057803468208092484,0.45977011494252873,0.44508670520231214
30.5,20.0,19,0,0,0.189,30.442,0.022598870056497175,0.26136363636363635,0.4101123595505618
31.5,20.0,22,0,0,0.17,31.44,0.05649717514124294,0.3539325842696629,0.36312849162011174
32.5,20.0,20,0,0,0.186,32.487,0.05319148936170213,0.37967914438502676,0.47058823529411764
33.5,20.0,18,0,0,0.187,33.441,0.1437125748502994,0.33136094674556216,0.4647058823529412
34.5,20.0,23,0,0,0.169,34.49,0.03208556149732621,0.2978723404255319,0.3191489361702128
35.5,20.0,18,0,0,0.162,35.492,0.03932584269662921,0.4067796610169492,0.4022346368715084
36.5,20.0,21,0,0,0.182,36.482,0.022727272727272728,0.44,0.4431818181818182
37.5,20.0,22,0,0,0.181,37.531,0.06914893617021277,0.324468085106383,0.33157894736842103
38.5,20.0,18,0,0,0.175,38.499,0.028901734104046242,0.47368421052631576,0.36046511627906974
39.5,20.0,18,0,0,0.189,39.441,0.07272727272727272,0.42168674698795183,0.5060240963855421
40.5,20.0,20,0,0,0.179,40.476,0.021621621621621623,0.24864864864864866,0.45161290322580644
41.5,20.0,20,0,0,0.179,41.471,0.05142857142857143,0.42613636363636365,0.4406779661016949
42.5,20.0,23,0,0,0.189,42.473,0.01694915254237288,0.31843575418994413,0.5307262569832403
43.5,20.0,19,0,0,0.176,43.461,0.08522727272727272,0.39080459770114945,0.4342857142857143
44.5,20.0,18,0,0,0.18,44.465,0.027777777777777776,0.3,0.3854748603351955
45.5,20.0,22,0,0,0.158,45.451,0.06358381502890173,0.3028571428571429,0.38857142857142857
46.5,20.0,19,0,0,0.172,46.479,0.043478260869565216,0.592391304347826,0.43169398907103823
